[ T-Track ]
    title = [t-track] in xyz mesh
     mesh =  xyz            # mesh type is xyz scoring mesh
   3.7670E-01   3.8019E-01   8.8022E+05  0.0463
   3.8019E-01   3.8371E-01   8.7372E+05  0.0459
   3.8371E-01   3.8726E-01   8.7356E+05  0.0456
   3.8726E-01   3.9084E-01   8.9652E+05  0.0460
   3.9084E-01   3.9446E-01   8.6822E+05  0.0468
   3.9446E-01   3.9811E-01   8.5165E+05  0.0465
   3.9811E-01   4.0179E-01   8.7407E+05  0.0466
   4.0179E-01   4.0551E-01   8.7072E+05  0.0473
   4.0551E-01   4.0926E-01   8.0988E+05  0.0484
   4.0926E-01   4.1305E-01   8.6336E+05  0.0473
   4.1305E-01   4.1687E-01   8.0176E+05  0.0490
   4.1687E-01   4.2073E-01   8.4711E+05  0.0486
   4.2073E-01   4.2462E-01   7.7828E+05  0.0495
   4.2462E-01   4.2855E-01   8.0728E+05  0.0475
   4.2855E-01   4.3251E-01   8.2612E+05  0.0478
   4.3251E-01   4.3652E-01   7.9389E+05  0.0488
   4.3652E-01   4.4055E-01   8.4941E+05  0.0483
   4.4055E-01   4.4463E-01   7.9971E+05  0.0505
   4.4463E-01   4.4875E-01   7.7572E+05  0.0493
   4.4875E-01   4.5290E-01   7.3990E+05  0.0512
   4.5290E-01   4.5709E-01   7.7097E+05  0.0496
   4.5709E-01   4.6132E-01   8.9064E+05  0.0467
   4.6132E-01   4.6559E-01   7.9269E+05  0.0486
   4.6559E-01   4.6989E-01   8.3435E+05  0.0486
   4.6989E-01   4.7424E-01   7.6470E+05  0.0489
   4.7424E-01   4.7863E-01   8.5740E+05  0.0481
   4.7863E-01   4.8306E-01   7.7644E+05  0.0509
   4.8306E-01   4.8753E-01   7.5207E+05  0.0502
   4.8753E-01   4.9204E-01   7.4111E+05  0.0517
   4.9204E-01   4.9659E-01   7.9367E+05  0.0494
   4.9659E-01   5.0119E-01   8.0072E+05  0.0495
   5.0119E-01   5.0582E-01   7.8083E+05  0.0496
   5.0582E-01   5.1050E-01   7.7154E+05  0.0493
   5.1050E-01   5.1523E-01   4.0987E+06  0.0209
   5.1523E-01   5.2000E-01   7.2716E+05  0.0518
   5.2000E-01   5.2481E-01   7.8283E+05  0.0492
   5.2481E-01   5.2966E-01   7.6761E+05  0.0510
   5.2966E-01   5.3456E-01   7.5189E+05  0.0509
   5.3456E-01   5.3951E-01   7.3970E+05  0.0524
   5.3951E-01   5.4450E-01   7.7881E+05  0.0493
   5.4450E-01   5.4954E-01   7.2873E+05  0.0515
   5.4954E-01   5.5463E-01   6.4543E+05  0.0532
   5.5463E-01   5.5976E-01   7.4790E+05  0.0509
   5.5976E-01   5.6494E-01   7.1461E+05  0.0529
   5.6494E-01   5.7016E-01   7.5632E+05  0.0511
   5.7016E-01   5.7544E-01   7.5653E+05  0.0513
   5.7544E-01   5.8076E-01   6.6541E+05  0.0543
   5.8076E-01   5.8614E-01   6.2758E+05  0.0547
   5.8614E-01   5.9156E-01   7.4925E+05  0.0520
   5.9156E-01   5.9704E-01   6.3396E+05  0.0553
   5.9704E-01   6.0256E-01   6.8176E+05  0.0531
   6.0256E-01   6.0814E-01   7.5176E+05  0.0509
   6.0814E-01   6.1376E-01   6.7175E+05  0.0533
   6.1376E-01   6.1944E-01   6.2667E+05  0.0536
   6.1944E-01   6.2517E-01   6.8365E+05  0.0537
   6.2517E-01   6.3096E-01   6.5147E+05  0.0541
   6.3096E-01   6.3680E-01   7.6370E+05  0.0523
   6.3680E-01   6.4269E-01   6.8592E+05  0.0543
   6.4269E-01   6.4863E-01   6.9231E+05  0.0531
   6.4863E-01   6.5464E-01   7.0506E+05  0.0534
   6.5464E-01   6.6069E-01   6.9277E+05  0.0538
   6.6069E-01   6.6681E-01   6.3130E+05  0.0546
   6.6681E-01   6.7298E-01   6.7273E+05  0.0522
   6.7298E-01   6.7920E-01   7.1390E+05  0.0535
   6.7920E-01   6.8549E-01   7.4804E+05  0.0522
   6.8549E-01   6.9183E-01   7.3985E+05  0.0518
   6.9183E-01   6.9823E-01   6.7119E+05  0.0522
   6.9823E-01   7.0469E-01   6.7240E+05  0.0525
   7.0469E-01   7.1121E-01   7.5202E+05  0.0516
   7.1121E-01   7.1779E-01   7.1571E+05  0.0522
   7.1779E-01   7.2444E-01   6.4806E+05  0.0531
   7.2444E-01   7.3114E-01   6.8907E+05  0.0538
   7.3114E-01   7.3790E-01   7.1807E+05  0.0521
   7.3790E-01   7.4473E-01   7.9633E+05  0.0510
   7.4473E-01   7.5162E-01   7.1918E+05  0.0530
   7.5162E-01   7.5858E-01   7.0602E+05  0.0533
   7.5858E-01   7.6560E-01   7.2842E+05  0.0516
   7.6560E-01   7.7268E-01   6.8052E+05  0.0530
   7.7268E-01   7.7983E-01   6.6884E+05  0.0542
   7.7983E-01   7.8705E-01   6.6615E+05  0.0549
   7.8705E-01   7.9433E-01   6.9582E+05  0.0537
   7.9433E-01   8.0168E-01   6.7810E+05  0.0543
   8.0168E-01   8.0910E-01   7.0359E+05  0.0530
   8.0910E-01   8.1658E-01   6.8373E+05  0.0536
   8.1658E-01   8.2414E-01   7.2205E+05  0.0523
   8.2414E-01   8.3176E-01   6.3467E+05  0.0552
   8.3176E-01   8.3946E-01   6.8775E+05  0.0538
   8.3946E-01   8.4723E-01   6.6730E+05  0.0543
   8.4723E-01   8.5507E-01   6.7501E+05  0.0547
   8.5507E-01   8.6298E-01   7.1656E+05  0.0521
   8.6298E-01   8.7096E-01   7.1587E+05  0.0517
   8.7096E-01   8.7902E-01   7.1506E+05  0.0541
   8.7902E-01   8.8716E-01   7.1015E+05  0.0514
   8.8716E-01   8.9536E-01   7.0795E+05  0.0523
   8.9536E-01   9.0365E-01   6.9409E+05  0.0529
   9.0365E-01   9.1201E-01   7.1183E+05  0.0522
   9.1201E-01   9.2045E-01   7.0273E+05  0.0537
   9.2045E-01   9.2897E-01   7.5085E+05  0.0512
   9.2897E-01   9.3756E-01   7.5133E+05  0.0513
   9.3756E-01   9.4624E-01   6.7951E+05  0.0535
   9.4624E-01   9.5499E-01   6.8473E+05  0.0534
   9.5499E-01   9.6383E-01   6.6611E+05  0.0546
   9.6383E-01   9.7275E-01   7.5520E+05  0.0507
   9.7275E-01   9.8175E-01   6.4079E+05  0.0543
   9.8175E-01   9.9083E-01   7.4322E+05  0.0519
   9.9083E-01   1.0000E+00   7.1282E+05  0.0520
   1.0000E+00   1.0093E+00   7.4802E+05  0.0513
   1.0093E+00   1.0186E+00   7.2313E+05  0.0521
   1.0186E+00   1.0280E+00   7.0006E+05  0.0543
   1.0280E+00   1.0375E+00   7.3289E+05  0.0526
   1.0375E+00   1.0471E+00   7.2884E+05  0.0521
   1.0471E+00   1.0568E+00   7.2540E+05  0.0513
   1.0568E+00   1.0666E+00   7.0646E+05  0.0525
   1.0666E+00   1.0765E+00   6.7171E+05  0.0538
   1.0765E+00   1.0864E+00   7.2124E+05  0.0525
   1.0864E+00   1.0965E+00   7.6175E+05  0.0515
   1.0965E+00   1.1066E+00   7.0644E+05  0.0510
   1.1066E+00   1.1169E+00   7.7621E+05  0.0501
   1.1169E+00   1.1272E+00   7.8341E+05  0.0491
   1.1272E+00   1.1376E+00   7.7153E+05  0.0508
   1.1376E+00   1.1482E+00   7.3534E+05  0.0510
   1.1482E+00   1.1588E+00   7.5881E+05  0.0504
   1.1588E+00   1.1695E+00   8.1080E+05  0.0491
   1.1695E+00   1.1803E+00   7.5279E+05  0.0516
   1.1803E+00   1.1912E+00   7.2357E+05  0.0522
   1.1912E+00   1.2023E+00   7.6275E+05  0.0503
   1.2023E+00   1.2134E+00   7.6484E+05  0.0511
   1.2134E+00   1.2246E+00   7.1407E+05  0.0521
   1.2246E+00   1.2359E+00   7.4216E+05  0.0508
   1.2359E+00   1.2474E+00   8.2032E+05  0.0486
   1.2474E+00   1.2589E+00   7.3579E+05  0.0516
   1.2589E+00   1.2706E+00   7.5720E+05  0.0509
   1.2706E+00   1.2823E+00   6.6857E+05  0.0533
   1.2823E+00   1.2942E+00   7.9673E+05  0.0495
   1.2942E+00   1.3062E+00   7.5336E+05  0.0507
   1.3062E+00   1.3183E+00   7.7856E+05  0.0487
   1.3183E+00   1.3305E+00   7.6679E+05  0.0502
   1.3305E+00   1.3428E+00   7.5524E+05  0.0497
   1.3428E+00   1.3552E+00   7.4668E+05  0.0503
   1.3552E+00   1.3677E+00   7.8979E+05  0.0495
   1.3677E+00   1.3804E+00   7.7335E+05  0.0497
   1.3804E+00   1.3932E+00   7.1986E+05  0.0517
   1.3932E+00   1.4060E+00   7.6189E+05  0.0501
   1.4060E+00   1.4191E+00   7.5592E+05  0.0507
   1.4191E+00   1.4322E+00   7.6402E+05  0.0505
   1.4322E+00   1.4454E+00   8.3307E+05  0.0477
   1.4454E+00   1.4588E+00   8.6012E+05  0.0480
   1.4588E+00   1.4723E+00   8.1384E+05  0.0487
   1.4723E+00   1.4859E+00   8.1545E+05  0.0484
   1.4859E+00   1.4997E+00   8.2800E+05  0.0474
   1.4997E+00   1.5136E+00   8.1905E+05  0.0471
   1.5136E+00   1.5276E+00   8.3761E+05  0.0490
   1.5276E+00   1.5417E+00   8.5385E+05  0.0469
   1.5417E+00   1.5560E+00   8.8398E+05  0.0469
   1.5560E+00   1.5704E+00   8.4629E+05  0.0474
   1.5704E+00   1.5849E+00   8.4667E+05  0.0470
   1.5849E+00   1.5996E+00   8.3012E+05  0.0473
   1.5996E+00   1.6144E+00   7.9381E+05  0.0483
   1.6144E+00   1.6293E+00   8.5571E+05  0.0472
   1.6293E+00   1.6444E+00   9.8131E+05  0.0446
   1.6444E+00   1.6596E+00   9.3103E+05  0.0452
   1.6596E+00   1.6749E+00   4.1017E+06  0.0242
   1.6749E+00   1.6904E+00   4.2716E+06  0.0238
   1.6904E+00   1.7061E+00   4.3373E+06  0.0236
   1.7061E+00   1.7219E+00   4.5029E+06  0.0232
   1.7219E+00   1.7378E+00   4.6331E+06  0.0230
   1.7378E+00   1.7539E+00   4.4691E+06  0.0232
   1.7539E+00   1.7701E+00   4.5908E+06  0.0230
   1.7701E+00   1.7865E+00   4.5370E+06  0.0231
   1.7865E+00   1.8030E+00   4.5500E+06  0.0229
   1.8030E+00   1.8197E+00   4.6832E+06  0.0227
   1.8197E+00   1.8365E+00   4.5809E+06  0.0229
   1.8365E+00   1.8535E+00   4.5407E+06  0.0230
   1.8535E+00   1.8707E+00   4.6885E+06  0.0226
   1.8707E+00   1.8880E+00   4.6659E+06  0.0227
   1.8880E+00   1.9055E+00   4.7606E+06  0.0226
   1.9055E+00   1.9231E+00   4.8610E+06  0.0222
   1.9231E+00   1.9409E+00   4.9636E+06  0.0221
   1.9409E+00   1.9588E+00   4.7911E+06  0.0226
   1.9588E+00   1.9770E+00   5.0510E+06  0.0218
   1.9770E+00   1.9953E+00   4.8448E+06  0.0223
   1.9953E+00   2.0137E+00   1.8507E+06  0.0342
   2.0137E+00   2.0324E+00   7.5635E+05  0.0467
   2.0324E+00   2.0512E+00   8.8918E+05  0.0459
   2.0512E+00   2.0701E+00   6.2937E+05  0.0504
   2.0701E+00   2.0893E+00   7.2131E+05  0.0469
   2.0893E+00   2.1086E+00   7.4486E+05  0.0475
   2.1086E+00   2.1281E+00   6.8334E+05  0.0486
   2.1281E+00   2.1478E+00   7.4483E+05  0.0477
   2.1478E+00   2.1677E+00   7.1315E+05  0.0467
   2.1677E+00   2.1878E+00   7.4325E+05  0.0462
   2.1878E+00   2.2080E+00   7.8699E+05  0.0458
   2.2080E+00   2.2284E+00   4.7349E+08  0.0018
   2.2284E+00   2.2491E+00   2.3068E+04  0.3042
   2.2491E+00   2.2699E+00   1.8757E+04  0.3973
   2.2699E+00   2.2909E+00   1.0336E+04  0.5169
   2.2909E+00   2.3121E+00   1.2396E+04  0.4598
   2.3121E+00   2.3335E+00   2.4345E+04  0.3285
   2.3335E+00   2.3550E+00   6.3641E+03  0.6670
   2.3550E+00   2.3768E+00   1.2718E+04  0.4370
   2.3768E+00   2.3988E+00   2.6132E+04  0.3233
   2.3988E+00   2.4210E+00   1.3682E+04  0.4955
   2.4210E+00   2.4434E+00   1.5026E+04  0.4194
   2.4434E+00   2.4660E+00   2.5022E+04  0.3307
   2.4660E+00   2.4889E+00   1.7191E+04  0.3791
   2.4889E+00   2.5119E+00   2.0114E+04  0.3632
   2.5119E+00   2.5351E+00   1.4922E+04  0.3686
   2.5351E+00   2.5586E+00   1.3207E+04  0.4361
   2.5586E+00   2.5823E+00   1.7767E+04  0.3804
   2.5823E+00   2.6062E+00   1.8997E+04  0.3581
   2.6062E+00   2.6303E+00   1.3709E+04  0.4353
   2.6303E+00   2.6546E+00   1.4018E+04  0.4641
   2.6546E+00   2.6792E+00   1.3319E+04  0.4633
   2.6792E+00   2.7040E+00   9.8318E+03  0.4397
   2.7040E+00   2.7290E+00   1.3686E+04  0.4570
   2.7290E+00   2.7542E+00   3.2688E+04  0.2907
   2.7542E+00   2.7797E+00   2.3147E+04  0.3549
   2.7797E+00   2.8054E+00   7.0424E+03  0.5343
   2.8054E+00   2.8314E+00   1.9064E+04  0.3677
   2.8314E+00   2.8576E+00   1.0867E+04  0.4654
   2.8576E+00   2.8840E+00   1.3882E+04  0.4235
   2.8840E+00   2.9107E+00   9.4798E+03  0.4749
   2.9107E+00   2.9376E+00   1.4917E+04  0.4219
   2.9376E+00   2.9648E+00   2.4796E+04  0.3217
   2.9648E+00   2.9923E+00   1.3641E+04  0.4284
   2.9923E+00   3.0200E+00   2.3565E+04  0.3195
   3.0200E+00   3.0479E+00   2.1152E+04  0.3437
   3.0479E+00   3.0761E+00   1.8220E+04  0.4126
   3.0761E+00   3.1046E+00   2.3363E+04  0.3069
   3.1046E+00   3.1333E+00   1.7571E+04  0.3862
   3.1333E+00   3.1623E+00   1.2357E+04  0.4383
   3.1623E+00   3.1915E+00   1.1327E+04  0.4637
   3.1915E+00   3.2211E+00   2.4396E+03  0.8803
   3.2211E+00   3.2509E+00   1.5408E+04  0.4194
   3.2509E+00   3.2810E+00   1.6824E+04  0.3681
   3.2810E+00   3.3113E+00   3.1570E+04  0.2965
   3.3113E+00   3.3420E+00   1.9321E+04  0.3537
   3.3420E+00   3.3729E+00   1.9420E+04  0.3557
   3.3729E+00   3.4041E+00   1.5916E+04  0.3961
   3.4041E+00   3.4356E+00   2.1899E+04  0.3004
   3.4356E+00   3.4674E+00   3.3318E+04  0.2699
   3.4674E+00   3.4995E+00   1.6768E+04  0.3598
   3.4995E+00   3.5318E+00   1.6051E+04  0.4218
   3.5318E+00   3.5645E+00   1.6366E+04  0.3869
   3.5645E+00   3.5975E+00   9.6763E+03  0.4666
   3.5975E+00   3.6308E+00   1.2760E+04  0.4057
   3.6308E+00   3.6644E+00   1.6298E+04  0.3822
   3.6644E+00   3.6983E+00   3.5057E+04  0.2632
   3.6983E+00   3.7325E+00   2.4252E+04  0.3379
   3.7325E+00   3.7670E+00   1.9245E+04  0.3528
   3.7670E+00   3.8019E+00   2.6955E+04  0.3256
   3.8019E+00   3.8371E+00   1.1751E+04  0.4651
   3.8371E+00   3.8726E+00   1.4914E+04  0.3659
   3.8726E+00   3.9084E+00   2.4895E+04  0.3089
   3.9084E+00   3.9446E+00   1.2501E+04  0.4204
   3.9446E+00   3.9811E+00   2.2894E+04  0.3395
   3.9811E+00   4.0179E+00   2.9760E+03  0.5201
   4.0179E+00   4.0551E+00   2.6365E+04  0.2899
   4.0551E+00   4.0926E+00   2.3513E+04  0.3231
   4.0926E+00   4.1305E+00   3.1569E+04  0.2911
   4.1305E+00   4.1687E+00   2.3997E+04  0.3037
   4.1687E+00   4.2073E+00   2.1234E+04  0.3356
   4.2073E+00   4.2462E+00   4.7435E+04  0.2461
   4.2462E+00   4.2855E+00   8.6086E+03  0.5396
   4.2855E+00   4.3251E+00   1.3078E+04  0.4562
   4.3251E+00   4.3652E+00   1.5118E+04  0.4141
   4.3652E+00   4.4055E+00   1.9780E+04  0.3542
   4.4055E+00   4.4463E+00   2.1838E+04  0.3433
   4.4463E+00   4.4875E+00   3.0795E+04  0.3015
   4.4875E+00   4.5290E+00   3.2071E+04  0.2933
   4.5290E+00   4.5709E+00   2.6443E+04  0.3357
   4.5709E+00   4.6132E+00   2.5458E+04  0.3035
   4.6132E+00   4.6559E+00   1.0636E+04  0.4943
   4.6559E+00   4.6989E+00   1.9186E+04  0.3805
   4.6989E+00   4.7424E+00   2.9320E+04  0.2996
   4.7424E+00   4.7863E+00   2.2308E+04  0.3172
   4.7863E+00   4.8306E+00   1.3177E+04  0.3829
   4.8306E+00   4.8753E+00   2.0342E+04  0.3326
   4.8753E+00   4.9204E+00   2.6944E+04  0.3030
   4.9204E+00   4.9659E+00   5.6656E+04  0.2118
   4.9659E+00   5.0119E+00   1.7177E+04  0.3744
   5.0119E+00   5.0582E+00   1.7280E+04  0.3693
   5.0582E+00   5.1050E+00   2.1294E+04  0.3387
   5.1050E+00   5.1523E+00   1.4482E+04  0.4253
   5.1523E+00   5.2000E+00   2.6727E+04  0.3131
   5.2000E+00   5.2481E+00   1.8159E+04  0.3264
   5.2481E+00   5.2966E+00   1.0958E+04  0.4456
   5.2966E+00   5.3456E+00   2.4768E+04  0.3111
   5.3456E+00   5.3951E+00   3.8700E+04  0.2592
   5.3951E+00   5.4450E+00   2.7465E+04  0.2982
   5.4450E+00   5.4954E+00   7.5395E+03  0.5355
   5.4954E+00   5.5463E+00   1.4515E+04  0.4561
   5.5463E+00   5.5976E+00   1.8866E+04  0.3667
   5.5976E+00   5.6494E+00   2.0079E+04  0.3575
   5.6494E+00   5.7016E+00   2.5235E+04  0.3261
   5.7016E+00   5.7544E+00   1.8215E+04  0.3395
   5.7544E+00   5.8076E+00   2.1404E+04  0.3338
   5.8076E+00   5.8614E+00   1.5510E+04  0.3879
   5.8614E+00   5.9156E+00   1.4143E+04  0.3874
   5.9156E+00   5.9704E+00   2.8756E+04  0.3048
   5.9704E+00   6.0256E+00   1.4060E+04  0.4023
   6.0256E+00   6.0814E+00   2.0654E+04  0.3438
   6.0814E+00   6.1376E+00   6.5365E+04  0.1994
   6.1376E+00   6.1944E+00   2.7704E+04  0.3096
   6.1944E+00   6.2517E+00   2.6420E+04  0.3192
   6.2517E+00   6.3096E+00   2.3258E+04  0.3269
   6.3096E+00   6.3680E+00   1.5709E+04  0.4289
   6.3680E+00   6.4269E+00   1.8965E+04  0.3577
   6.4269E+00   6.4863E+00   2.7410E+04  0.3068
   6.4863E+00   6.5464E+00   2.7936E+04  0.3104
   6.5464E+00   6.6069E+00   4.1289E+04  0.2612
   6.6069E+00   6.6681E+00   2.3270E+04  0.3184
   6.6681E+00   6.7298E+00   3.9805E+04  0.2632
   6.7298E+00   6.7920E+00   3.1232E+04  0.2915
   6.7920E+00   6.8549E+00   2.1181E+04  0.3275
   6.8549E+00   6.9183E+00   2.0285E+04  0.3261
   6.9183E+00   6.9823E+00   2.8406E+04  0.2870
   6.9823E+00   7.0469E+00   2.4419E+04  0.3288
   7.0469E+00   7.1121E+00   2.0438E+04  0.3540
   7.1121E+00   7.1779E+00   5.0442E+04  0.2231
   7.1779E+00   7.2444E+00   2.8001E+04  0.3086
   7.2444E+00   7.3114E+00   2.7625E+04  0.2933
   7.3114E+00   7.3790E+00   1.5979E+04  0.3948
   7.3790E+00   7.4473E+00   3.3421E+04  0.2874
   7.4473E+00   7.5162E+00   2.0469E+04  0.3604
   7.5162E+00   7.5858E+00   1.5500E+04  0.3932
   7.5858E+00   7.6560E+00   2.9281E+04  0.2847
   7.6560E+00   7.7268E+00   2.0217E+04  0.3498
   7.7268E+00   7.7983E+00   3.4679E+04  0.2798
   7.7983E+00   7.8705E+00   2.9077E+04  0.2872
   7.8705E+00   7.9433E+00   2.3798E+04  0.3266
   7.9433E+00   8.0168E+00   1.3932E+04  0.4303
   8.0168E+00   8.0910E+00   0.0000E+00  0.0000
   8.0910E+00   8.1658E+00   0.0000E+00  0.0000
   8.1658E+00   8.2414E+00   0.0000E+00  0.0000
   8.2414E+00   8.3176E+00   0.0000E+00  0.0000
   8.3176E+00   8.3946E+00   0.0000E+00  0.0000
   8.3946E+00   8.4723E+00   0.0000E+00  0.0000
   8.4723E+00   8.5507E+00   0.0000E+00  0.0000
   8.5507E+00   8.6298E+00   0.0000E+00  0.0000
   8.6298E+00   8.7096E+00   0.0000E+00  0.0000
   8.7096E+00   8.7902E+00   0.0000E+00  0.0000
   8.7902E+00   8.8716E+00   0.0000E+00  0.0000
   8.8716E+00   8.9536E+00   0.0000E+00  0.0000
   8.9536E+00   9.0365E+00   0.0000E+00  0.0000
   9.0365E+00   9.1201E+00   0.0000E+00  0.0000
   9.1201E+00   9.2045E+00   0.0000E+00  0.0000
   9.2045E+00   9.2897E+00   0.0000E+00  0.0000
   9.2897E+00   9.3756E+00   0.0000E+00  0.0000
   9.3756E+00   9.4624E+00   0.0000E+00  0.0000
   9.4624E+00   9.5499E+00   0.0000E+00  0.0000
   9.5499E+00   9.6383E+00   0.0000E+00  0.0000
   9.6383E+00   9.7275E+00   0.0000E+00  0.0000
   9.7275E+00   9.8175E+00   0.0000E+00  0.0000
   9.8175E+00   9.9083E+00   0.0000E+00  0.0000
   9.9083E+00   1.0000E+01   0.0000E+00  0.0000

#   sum over                 9.4945E+08

'no. =  6, (ix,iy,iz) = (  1,  1,  6)'
msuc: {\huge [t-track] in xyz mesh}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.24}
wt: s(0.7)
\vspace{-3}
   vol  &=&   7.0000E+00 [cm^3]
  xmin  &=&  -1.0000E+00 [cm]
  xmax  &=&   1.0000E+00 [cm]
  ymin  &=&  -1.0000E+00 [cm]
  ymax  &=&   1.0000E+00 [cm]
  zmin  &=&   5.7500E+00 [cm]
  zmax  &=&   7.5000E+00 [cm]
e:

#------------------------------------------------------------------------------
 newpage:
#   no. =  7   ix  =  1   iy  =  1   iz  =  7
#   x = (  -1.0000E+00  -   1.0000E+00  )
#   y = (  -1.0000E+00  -   1.0000E+00  )
#   z = (   7.5000E+00  -   9.2500E+00  )

x: Energy [MeV]
y: Flux [1/cm^2/source]              
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(photon  ),hh0l   n 
#  e-lower      e-upper      photon      r.err 
   1.0000E-03   1.0093E-03   1.7992E+00  0.3552
   1.0093E-03   1.0186E-03   5.0460E+00  0.3575
   1.0186E-03   1.0280E-03   2.3653E+00  0.4008
   1.0280E-03   1.0375E-03   1.2697E+00  0.5021
   1.0375E-03   1.0471E-03   3.3593E+00  0.4052
   1.0471E-03   1.0568E-03   2.1188E+00  0.4521
   1.0568E-03   1.0666E-03   7.1470E-01  0.5048
   1.0666E-03   1.0765E-03   2.8284E+00  0.4309
   1.0765E-03   1.0864E-03   5.5192E+00  0.3369
   1.0864E-03   1.0965E-03   4.5715E+00  0.3442
   1.0965E-03   1.1066E-03   4.4341E+00  0.5176
   1.1066E-03   1.1169E-03   3.0951E+00  0.3675
   1.1169E-03   1.1272E-03   3.2885E+00  0.4468
   1.1272E-03   1.1376E-03   7.4485E+00  0.4063
   1.1376E-03   1.1482E-03   7.4647E+00  0.3447
   1.1482E-03   1.1588E-03   3.9628E+00  0.5981
   1.1588E-03   1.1695E-03   5.8190E+00  0.4053
   1.1695E-03   1.1803E-03   3.1501E+00  0.3254
   1.1803E-03   1.1912E-03   2.2429E+00  0.4687
   1.1912E-03   1.2023E-03   3.8077E+00  0.4712
   1.2023E-03   1.2134E-03   1.4798E+01  0.3228
   1.2134E-03   1.2246E-03   2.9507E+00  0.4681
   1.2246E-03   1.2359E-03   3.5910E+00  0.4430
   1.2359E-03   1.2474E-03   2.1718E+00  0.5556
   1.2474E-03   1.2589E-03   4.9804E+00  0.3635
   1.2589E-03   1.2706E-03   6.4370E+00  0.3696
   1.2706E-03   1.2823E-03   3.4444E+00  0.5073
   1.2823E-03   1.2942E-03   8.2279E+00  0.5236
   1.2942E-03   1.3062E-03   4.5448E+00  0.4193
   1.3062E-03   1.3183E-03   6.4729E+00  0.3421
   1.3183E-03   1.3305E-03   3.1756E+00  0.4974
   1.3305E-03   1.3428E-03   5.7966E+00  0.3418
   1.3428E-03   1.3552E-03   6.0860E+00  0.2977
   1.3552E-03   1.3677E-03   5.3038E+00  0.4108
   1.3677E-03   1.3804E-03   6.7307E+00  0.4109
   1.3804E-03   1.3932E-03   6.1343E-01  0.5102
   1.3932E-03   1.4060E-03   6.5579E+00  0.3490
   1.4060E-03   1.4191E-03   4.4301E+00  0.3391
   1.4191E-03   1.4322E-03   4.0643E+00  0.4074
   1.4322E-03   1.4454E-03   6.9445E+00  0.4270
   1.4454E-03   1.4588E-03   7.7992E+00  0.3874
   1.4588E-03   1.4723E-03   1.3153E+01  0.4991
   1.4723E-03   1.4859E-03   5.6959E+00  0.5256
   1.4859E-03   1.4997E-03   3.7605E+00  0.4734
   1.4997E-03   1.5136E-03   4.0555E+00  0.3488
   1.5136E-03   1.5276E-03   5.7912E+00  0.6989
   1.5276E-03   1.5417E-03   6.3645E+00  0.3482
   1.5417E-03   1.5560E-03   6.8315E+00  0.5506
   1.5560E-03   1.5704E-03   6.5849E+00  0.4612
   1.5704E-03   1.5849E-03   3.7517E+00  0.4072
   1.5849E-03   1.5996E-03   8.7927E+00  0.5344
   1.5996E-03   1.6144E-03   1.2453E+01  0.3724
   1.6144E-03   1.6293E-03   6.8499E+00  0.4512
   1.6293E-03   1.6444E-03   7.4551E+00  0.4132
   1.6444E-03   1.6596E-03   6.1087E+00  0.3437
   1.6596E-03   1.6749E-03   5.6830E+00  0.4905
   1.6749E-03   1.6904E-03   8.7161E+00  0.3563
   1.6904E-03   1.7061E-03   1.0398E+01  0.4177
   1.7061E-03   1.7219E-03   1.4369E+01  0.4055
   1.7219E-03   1.7378E-03   1.5819E+01  0.3734
   1.7378E-03   1.7539E-03   1.3138E+01  0.4634
   1.7539E-03   1.7701E-03   1.3418E+01  0.4108
   1.7701E-03   1.7865E-03   1.5769E+01  0.3106
   1.7865E-03   1.8030E-03   2.0064E+01  0.3946
   1.8030E-03   1.8197E-03   9.6543E+00  0.3853
   1.8197E-03   1.8365E-03   9.7454E+00  0.4520
   1.8365E-03   1.8535E-03   1.5878E+01  0.3841
   1.8535E-03   1.8707E-03   7.8395E+00  0.5235
   1.8707E-03   1.8880E-03   3.5140E+00  0.4669
   1.8880E-03   1.9055E-03   5.0299E+00  0.5135
   1.9055E-03   1.9231E-03   8.5651E+00  0.3719
   1.9231E-03   1.9409E-03   4.8747E+00  0.4513
   1.9409E-03   1.9588E-03   1.5964E+01  0.4545
   1.9588E-03   1.9770E-03   1.1657E+01  0.4382
   1.9770E-03   1.9953E-03   1.4862E+01  0.5777
   1.9953E-03   2.0137E-03   1.9469E+01  0.3707
   2.0137E-03   2.0324E-03   1.7016E+01  0.4483
   2.0324E-03   2.0512E-03   1.5110E+01  0.4527
   2.0512E-03   2.0701E-03   1.2311E+01  0.5935
   2.0701E-03   2.0893E-03   7.6203E+00  0.5822
   2.0893E-03   2.1086E-03   1.6026E+01  0.6170
   2.1086E-03   2.1281E-03   4.7932E+00  0.5907
   2.1281E-03   2.1478E-03   1.2128E+01  0.5398
   2.1478E-03   2.1677E-03   7.2719E+00  0.4962
   2.1677E-03   2.1878E-03   9.4614E+00  0.4050
   2.1878E-03   2.2080E-03   1.1768E+01  0.7187
   2.2080E-03   2.2284E-03   9.9758E+00  0.6621
   2.2284E-03   2.2491E-03   8.7815E+00  0.3966
   2.2491E-03   2.2699E-03   2.4889E+00  0.4303
   2.2699E-03   2.2909E-03   3.5287E+01  0.5712
   2.2909E-03   2.3121E-03   2.8924E+00  0.7432
