[ T-Track ]
    title = [t-track] in xyz mesh
     mesh =  xyz            # mesh type is xyz scoring mesh
   3.6983E-03   3.7325E-03   0.0000E+00  0.0000
   3.7325E-03   3.7670E-03   0.0000E+00  0.0000
   3.7670E-03   3.8019E-03   0.0000E+00  0.0000
   3.8019E-03   3.8371E-03   0.0000E+00  0.0000
   3.8371E-03   3.8726E-03   0.0000E+00  0.0000
   3.8726E-03   3.9084E-03   0.0000E+00  0.0000
   3.9084E-03   3.9446E-03   0.0000E+00  0.0000
   3.9446E-03   3.9811E-03   0.0000E+00  0.0000
   3.9811E-03   4.0179E-03   0.0000E+00  0.0000
   4.0179E-03   4.0551E-03   0.0000E+00  0.0000
   4.0551E-03   4.0926E-03   0.0000E+00  0.0000
   4.0926E-03   4.1305E-03   0.0000E+00  0.0000
   4.1305E-03   4.1687E-03   0.0000E+00  0.0000
   4.1687E-03   4.2073E-03   0.0000E+00  0.0000
   4.2073E-03   4.2462E-03   0.0000E+00  0.0000
   4.2462E-03   4.2855E-03   0.0000E+00  0.0000
   4.2855E-03   4.3251E-03   0.0000E+00  0.0000
   4.3251E-03   4.3652E-03   0.0000E+00  0.0000
   4.3652E-03   4.4055E-03   0.0000E+00  0.0000
   4.4055E-03   4.4463E-03   0.0000E+00  0.0000
   4.4463E-03   4.4875E-03   0.0000E+00  0.0000
   4.4875E-03   4.5290E-03   0.0000E+00  0.0000
   4.5290E-03   4.5709E-03   0.0000E+00  0.0000
   4.5709E-03   4.6132E-03   0.0000E+00  0.0000
   4.6132E-03   4.6559E-03   0.0000E+00  0.0000
   4.6559E-03   4.6989E-03   0.0000E+00  0.0000
   4.6989E-03   4.7424E-03   0.0000E+00  0.0000
   4.7424E-03   4.7863E-03   0.0000E+00  0.0000
   4.7863E-03   4.8306E-03   0.0000E+00  0.0000
   4.8306E-03   4.8753E-03   0.0000E+00  0.0000
   4.8753E-03   4.9204E-03   0.0000E+00  0.0000
   4.9204E-03   4.9659E-03   0.0000E+00  0.0000
   4.9659E-03   5.0119E-03   0.0000E+00  0.0000
   5.0119E-03   5.0582E-03   0.0000E+00  0.0000
   5.0582E-03   5.1050E-03   0.0000E+00  0.0000
   5.1050E-03   5.1523E-03   0.0000E+00  0.0000
   5.1523E-03   5.2000E-03   0.0000E+00  0.0000
   5.2000E-03   5.2481E-03   0.0000E+00  0.0000
   5.2481E-03   5.2966E-03   0.0000E+00  0.0000
   5.2966E-03   5.3456E-03   0.0000E+00  0.0000
   5.3456E-03   5.3951E-03   0.0000E+00  0.0000
   5.3951E-03   5.4450E-03   0.0000E+00  0.0000
   5.4450E-03   5.4954E-03   0.0000E+00  0.0000
   5.4954E-03   5.5463E-03   0.0000E+00  0.0000
   5.5463E-03   5.5976E-03   0.0000E+00  0.0000
   5.5976E-03   5.6494E-03   0.0000E+00  0.0000
   5.6494E-03   5.7016E-03   0.0000E+00  0.0000
   5.7016E-03   5.7544E-03   0.0000E+00  0.0000
   5.7544E-03   5.8076E-03   0.0000E+00  0.0000
   5.8076E-03   5.8614E-03   0.0000E+00  0.0000
   5.8614E-03   5.9156E-03   0.0000E+00  0.0000
   5.9156E-03   5.9704E-03   0.0000E+00  0.0000
   5.9704E-03   6.0256E-03   0.0000E+00  0.0000
   6.0256E-03   6.0814E-03   0.0000E+00  0.0000
   6.0814E-03   6.1376E-03   0.0000E+00  0.0000
   6.1376E-03   6.1944E-03   0.0000E+00  0.0000
   6.1944E-03   6.2517E-03   0.0000E+00  0.0000
   6.2517E-03   6.3096E-03   0.0000E+00  0.0000
   6.3096E-03   6.3680E-03   0.0000E+00  0.0000
   6.3680E-03   6.4269E-03   0.0000E+00  0.0000
   6.4269E-03   6.4863E-03   0.0000E+00  0.0000
   6.4863E-03   6.5464E-03   0.0000E+00  0.0000
   6.5464E-03   6.6069E-03   0.0000E+00  0.0000
   6.6069E-03   6.6681E-03   0.0000E+00  0.0000
   6.6681E-03   6.7298E-03   0.0000E+00  0.0000
   6.7298E-03   6.7920E-03   0.0000E+00  0.0000
   6.7920E-03   6.8549E-03   0.0000E+00  0.0000
   6.8549E-03   6.9183E-03   0.0000E+00  0.0000
   6.9183E-03   6.9823E-03   0.0000E+00  0.0000
   6.9823E-03   7.0469E-03   0.0000E+00  0.0000
   7.0469E-03   7.1121E-03   0.0000E+00  0.0000
   7.1121E-03   7.1779E-03   0.0000E+00  0.0000
   7.1779E-03   7.2444E-03   0.0000E+00  0.0000
   7.2444E-03   7.3114E-03   0.0000E+00  0.0000
   7.3114E-03   7.3790E-03   0.0000E+00  0.0000
   7.3790E-03   7.4473E-03   0.0000E+00  0.0000
   7.4473E-03   7.5162E-03   0.0000E+00  0.0000
   7.5162E-03   7.5858E-03   0.0000E+00  0.0000
   7.5858E-03   7.6560E-03   0.0000E+00  0.0000
   7.6560E-03   7.7268E-03   0.0000E+00  0.0000
   7.7268E-03   7.7983E-03   0.0000E+00  0.0000
   7.7983E-03   7.8705E-03   0.0000E+00  0.0000
   7.8705E-03   7.9433E-03   0.0000E+00  0.0000
   7.9433E-03   8.0168E-03   0.0000E+00  0.0000
   8.0168E-03   8.0910E-03   0.0000E+00  0.0000
   8.0910E-03   8.1658E-03   4.8822E+03  1.0000
   8.1658E-03   8.2414E-03   0.0000E+00  0.0000
   8.2414E-03   8.3176E-03   0.0000E+00  0.0000
   8.3176E-03   8.3946E-03   0.0000E+00  0.0000
   8.3946E-03   8.4723E-03   0.0000E+00  0.0000
   8.4723E-03   8.5507E-03   0.0000E+00  0.0000
   8.5507E-03   8.6298E-03   0.0000E+00  0.0000
   8.6298E-03   8.7096E-03   0.0000E+00  0.0000
   8.7096E-03   8.7902E-03   1.3060E+04  1.0000
   8.7902E-03   8.8716E-03   0.0000E+00  0.0000
   8.8716E-03   8.9536E-03   0.0000E+00  0.0000
   8.9536E-03   9.0365E-03   0.0000E+00  0.0000
   9.0365E-03   9.1201E-03   0.0000E+00  0.0000
   9.1201E-03   9.2045E-03   0.0000E+00  0.0000
   9.2045E-03   9.2897E-03   0.0000E+00  0.0000
   9.2897E-03   9.3756E-03   0.0000E+00  0.0000
   9.3756E-03   9.4624E-03   0.0000E+00  0.0000
   9.4624E-03   9.5499E-03   0.0000E+00  0.0000
   9.5499E-03   9.6383E-03   0.0000E+00  0.0000
   9.6383E-03   9.7275E-03   0.0000E+00  0.0000
   9.7275E-03   9.8175E-03   0.0000E+00  0.0000
   9.8175E-03   9.9083E-03   0.0000E+00  0.0000
   9.9083E-03   1.0000E-02   0.0000E+00  0.0000
   1.0000E-02   1.0093E-02   0.0000E+00  0.0000
   1.0093E-02   1.0186E-02   0.0000E+00  0.0000
   1.0186E-02   1.0280E-02   0.0000E+00  0.0000
   1.0280E-02   1.0375E-02   0.0000E+00  0.0000
   1.0375E-02   1.0471E-02   0.0000E+00  0.0000
   1.0471E-02   1.0568E-02   0.0000E+00  0.0000
   1.0568E-02   1.0666E-02   0.0000E+00  0.0000
   1.0666E-02   1.0765E-02   0.0000E+00  0.0000
   1.0765E-02   1.0864E-02   0.0000E+00  0.0000
   1.0864E-02   1.0965E-02   0.0000E+00  0.0000
   1.0965E-02   1.1066E-02   0.0000E+00  0.0000
   1.1066E-02   1.1169E-02   0.0000E+00  0.0000
   1.1169E-02   1.1272E-02   0.0000E+00  0.0000
   1.1272E-02   1.1376E-02   0.0000E+00  0.0000
   1.1376E-02   1.1482E-02   0.0000E+00  0.0000
   1.1482E-02   1.1588E-02   1.7717E+03  1.0000
   1.1588E-02   1.1695E-02   0.0000E+00  0.0000
   1.1695E-02   1.1803E-02   0.0000E+00  0.0000
   1.1803E-02   1.1912E-02   0.0000E+00  0.0000
   1.1912E-02   1.2023E-02   0.0000E+00  0.0000
   1.2023E-02   1.2134E-02   0.0000E+00  0.0000
   1.2134E-02   1.2246E-02   0.0000E+00  0.0000
   1.2246E-02   1.2359E-02   0.0000E+00  0.0000
   1.2359E-02   1.2474E-02   0.0000E+00  0.0000
   1.2474E-02   1.2589E-02   0.0000E+00  0.0000
   1.2589E-02   1.2706E-02   0.0000E+00  0.0000
   1.2706E-02   1.2823E-02   0.0000E+00  0.0000
   1.2823E-02   1.2942E-02   0.0000E+00  0.0000
   1.2942E-02   1.3062E-02   0.0000E+00  0.0000
   1.3062E-02   1.3183E-02   0.0000E+00  0.0000
   1.3183E-02   1.3305E-02   1.3728E+04  1.0000
   1.3305E-02   1.3428E-02   0.0000E+00  0.0000
   1.3428E-02   1.3552E-02   0.0000E+00  0.0000
   1.3552E-02   1.3677E-02   1.9765E+04  1.0000
   1.3677E-02   1.3804E-02   0.0000E+00  0.0000
   1.3804E-02   1.3932E-02   8.4085E+03  1.0000
   1.3932E-02   1.4060E-02   0.0000E+00  0.0000
   1.4060E-02   1.4191E-02   0.0000E+00  0.0000
   1.4191E-02   1.4322E-02   0.0000E+00  0.0000
   1.4322E-02   1.4454E-02   0.0000E+00  0.0000
   1.4454E-02   1.4588E-02   0.0000E+00  0.0000
   1.4588E-02   1.4723E-02   0.0000E+00  0.0000
   1.4723E-02   1.4859E-02   1.7750E+04  1.0000
   1.4859E-02   1.4997E-02   0.0000E+00  0.0000
   1.4997E-02   1.5136E-02   0.0000E+00  0.0000
   1.5136E-02   1.5276E-02   0.0000E+00  0.0000
   1.5276E-02   1.5417E-02   2.9938E+04  1.0000
   1.5417E-02   1.5560E-02   0.0000E+00  0.0000
   1.5560E-02   1.5704E-02   0.0000E+00  0.0000
   1.5704E-02   1.5849E-02   0.0000E+00  0.0000
   1.5849E-02   1.5996E-02   0.0000E+00  0.0000
   1.5996E-02   1.6144E-02   0.0000E+00  0.0000
   1.6144E-02   1.6293E-02   0.0000E+00  0.0000
   1.6293E-02   1.6444E-02   0.0000E+00  0.0000
   1.6444E-02   1.6596E-02   0.0000E+00  0.0000
   1.6596E-02   1.6749E-02   0.0000E+00  0.0000
   1.6749E-02   1.6904E-02   0.0000E+00  0.0000
   1.6904E-02   1.7061E-02   0.0000E+00  0.0000
   1.7061E-02   1.7219E-02   0.0000E+00  0.0000
   1.7219E-02   1.7378E-02   2.6370E+04  1.0000
   1.7378E-02   1.7539E-02   2.8179E+04  1.0000
   1.7539E-02   1.7701E-02   0.0000E+00  0.0000
   1.7701E-02   1.7865E-02   0.0000E+00  0.0000
   1.7865E-02   1.8030E-02   0.0000E+00  0.0000
   1.8030E-02   1.8197E-02   9.6370E+03  1.0000
   1.8197E-02   1.8365E-02   0.0000E+00  0.0000
   1.8365E-02   1.8535E-02   0.0000E+00  0.0000
   1.8535E-02   1.8707E-02   0.0000E+00  0.0000
   1.8707E-02   1.8880E-02   2.3304E+03  1.0000
   1.8880E-02   1.9055E-02   0.0000E+00  0.0000
   1.9055E-02   1.9231E-02   2.0753E+04  0.7739
   1.9231E-02   1.9409E-02   0.0000E+00  0.0000
   1.9409E-02   1.9588E-02   0.0000E+00  0.0000
   1.9588E-02   1.9770E-02   0.0000E+00  0.0000
   1.9770E-02   1.9953E-02   1.5966E+03  1.0000
   1.9953E-02   2.0137E-02   0.0000E+00  0.0000
   2.0137E-02   2.0324E-02   5.9751E+03  1.0000
   2.0324E-02   2.0512E-02   2.4939E+04  0.8080
   2.0512E-02   2.0701E-02   0.0000E+00  0.0000
   2.0701E-02   2.0893E-02   0.0000E+00  0.0000
   2.0893E-02   2.1086E-02   1.2852E+04  0.6077
   2.1086E-02   2.1281E-02   0.0000E+00  0.0000
   2.1281E-02   2.1478E-02   0.0000E+00  0.0000
   2.1478E-02   2.1677E-02   5.4989E+03  1.0000
   2.1677E-02   2.1878E-02   7.4949E+03  0.8561
   2.1878E-02   2.2080E-02   0.0000E+00  0.0000
   2.2080E-02   2.2284E-02   2.8983E+04  1.0000
   2.2284E-02   2.2491E-02   2.8579E+04  1.0000
   2.2491E-02   2.2699E-02   2.5407E+04  0.7072
   2.2699E-02   2.2909E-02   0.0000E+00  0.0000
   2.2909E-02   2.3121E-02   0.0000E+00  0.0000
   2.3121E-02   2.3335E-02   3.6690E+03  1.0000
   2.3335E-02   2.3550E-02   7.1029E+03  1.0000
   2.3550E-02   2.3768E-02   0.0000E+00  0.0000
   2.3768E-02   2.3988E-02   2.4905E+03  1.0000
   2.3988E-02   2.4210E-02   3.2036E+03  1.0000
   2.4210E-02   2.4434E-02   4.0775E+03  1.0000
   2.4434E-02   2.4660E-02   1.1597E+04  0.5789
   2.4660E-02   2.4889E-02   3.0797E+03  1.0000
   2.4889E-02   2.5119E-02   9.0412E+03  0.9443
   2.5119E-02   2.5351E-02   0.0000E+00  0.0000
   2.5351E-02   2.5586E-02   6.2160E+04  0.5725
   2.5586E-02   2.5823E-02   0.0000E+00  0.0000
   2.5823E-02   2.6062E-02   7.3123E+03  1.0000
   2.6062E-02   2.6303E-02   2.9942E+04  0.5799
   2.6303E-02   2.6546E-02   1.6055E+04  0.7434
   2.6546E-02   2.6792E-02   0.0000E+00  0.0000
   2.6792E-02   2.7040E-02   4.5587E+04  0.7754
   2.7040E-02   2.7290E-02   2.1564E+04  0.7098
   2.7290E-02   2.7542E-02   0.0000E+00  0.0000
   2.7542E-02   2.7797E-02   6.6695E+03  0.7649
   2.7797E-02   2.8054E-02   5.1126E+04  0.6618
   2.8054E-02   2.8314E-02   3.7074E+04  0.8297
   2.8314E-02   2.8576E-02   2.4628E+04  0.8627
   2.8576E-02   2.8840E-02   5.3188E+04  0.7182
   2.8840E-02   2.9107E-02   6.0594E+04  0.5898
   2.9107E-02   2.9376E-02   5.2533E+04  0.7075
   2.9376E-02   2.9648E-02   3.3097E+04  0.6813
   2.9648E-02   2.9923E-02   2.0122E+04  0.7567
   2.9923E-02   3.0200E-02   8.7819E+04  0.4858
   3.0200E-02   3.0479E-02   5.0580E+04  0.5374
   3.0479E-02   3.0761E-02   3.7296E+04  0.4902
   3.0761E-02   3.1046E-02   2.0880E+04  1.0000
   3.1046E-02   3.1333E-02   6.3042E+04  0.6554
   3.1333E-02   3.1623E-02   3.3578E+04  0.6122
   3.1623E-02   3.1915E-02   1.5669E+05  0.3628
   3.1915E-02   3.2211E-02   4.7454E+04  0.5867
   3.2211E-02   3.2509E-02   9.0344E+04  0.3715
   3.2509E-02   3.2810E-02   6.0406E+04  0.5104
   3.2810E-02   3.3113E-02   5.1242E+04  0.5336
   3.3113E-02   3.3420E-02   8.9616E+04  0.4744
   3.3420E-02   3.3729E-02   1.7404E+05  0.3794
   3.3729E-02   3.4041E-02   1.5803E+05  0.3952
   3.4041E-02   3.4356E-02   5.4274E+04  0.4709
   3.4356E-02   3.4674E-02   1.7083E+05  0.3673
   3.4674E-02   3.4995E-02   1.1765E+05  0.3729
   3.4995E-02   3.5318E-02   7.9962E+04  0.5653
   3.5318E-02   3.5645E-02   6.2367E+04  0.5864
   3.5645E-02   3.5975E-02   1.6833E+05  0.3330
   3.5975E-02   3.6308E-02   2.0636E+05  0.3411
   3.6308E-02   3.6644E-02   8.6418E+04  0.4493
   3.6644E-02   3.6983E-02   1.3562E+05  0.3765
   3.6983E-02   3.7325E-02   1.9721E+05  0.3118
   3.7325E-02   3.7670E-02   1.8917E+05  0.2905
   3.7670E-02   3.8019E-02   1.2847E+05  0.3274
   3.8019E-02   3.8371E-02   1.0815E+05  0.3294
   3.8371E-02   3.8726E-02   2.9224E+05  0.2823
   3.8726E-02   3.9084E-02   2.2520E+05  0.3101
   3.9084E-02   3.9446E-02   1.7394E+05  0.3527
   3.9446E-02   3.9811E-02   1.6754E+05  0.3639
   3.9811E-02   4.0179E-02   2.3608E+05  0.3051
   4.0179E-02   4.0551E-02   1.9408E+05  0.2934
   4.0551E-02   4.0926E-02   1.6478E+05  0.3238
   4.0926E-02   4.1305E-02   3.1063E+05  0.2635
   4.1305E-02   4.1687E-02   2.1160E+05  0.3335
   4.1687E-02   4.2073E-02   3.5290E+05  0.2366
   4.2073E-02   4.2462E-02   2.1281E+05  0.3381
   4.2462E-02   4.2855E-02   2.1917E+05  0.2801
   4.2855E-02   4.3251E-02   3.0763E+05  0.2856
   4.3251E-02   4.3652E-02   3.6310E+05  0.2370
   4.3652E-02   4.4055E-02   4.0871E+05  0.2379
   4.4055E-02   4.4463E-02   2.5397E+05  0.2998
   4.4463E-02   4.4875E-02   4.1461E+05  0.2338
   4.4875E-02   4.5290E-02   2.8590E+05  0.2556
   4.5290E-02   4.5709E-02   3.8098E+05  0.2425
   4.5709E-02   4.6132E-02   3.6119E+05  0.2498
   4.6132E-02   4.6559E-02   4.8833E+05  0.2091
   4.6559E-02   4.6989E-02   2.9254E+05  0.2660
   4.6989E-02   4.7424E-02   2.4862E+05  0.2766
   4.7424E-02   4.7863E-02   3.7325E+05  0.2146
   4.7863E-02   4.8306E-02   5.0886E+05  0.2002
   4.8306E-02   4.8753E-02   3.5737E+05  0.2531
   4.8753E-02   4.9204E-02   2.2133E+05  0.3016
   4.9204E-02   4.9659E-02   3.4128E+05  0.2458
   4.9659E-02   5.0119E-02   4.0875E+05  0.2310
   5.0119E-02   5.0582E-02   3.4305E+05  0.2577
   5.0582E-02   5.1050E-02   3.2517E+05  0.2314
   5.1050E-02   5.1523E-02   4.6580E+05  0.2054
   5.1523E-02   5.2000E-02   3.2909E+05  0.2390
   5.2000E-02   5.2481E-02   4.2096E+05  0.2184
   5.2481E-02   5.2966E-02   3.2813E+05  0.2318
   5.2966E-02   5.3456E-02   3.8024E+05  0.2295
   5.3456E-02   5.3951E-02   3.5604E+05  0.2422
   5.3951E-02   5.4450E-02   4.6295E+05  0.2123
   5.4450E-02   5.4954E-02   2.0590E+05  0.2702
   5.4954E-02   5.5463E-02   4.2436E+05  0.2112
   5.5463E-02   5.5976E-02   2.3245E+05  0.2758
   5.5976E-02   5.6494E-02   3.8651E+05  0.2252
   5.6494E-02   5.7016E-02   3.3526E+05  0.2509
   5.7016E-02   5.7544E-02   4.6811E+05  0.2126
   5.7544E-02   5.8076E-02   7.4356E+05  0.1724
   5.8076E-02   5.8614E-02   2.5198E+05  0.2360
   5.8614E-02   5.9156E-02   6.0565E+05  0.1921
   5.9156E-02   5.9704E-02   3.8302E+05  0.2134
   5.9704E-02   6.0256E-02   3.6342E+05  0.2269
   6.0256E-02   6.0814E-02   5.6635E+05  0.2019
   6.0814E-02   6.1376E-02   4.9973E+05  0.2058
   6.1376E-02   6.1944E-02   2.0288E+05  0.2940
   6.1944E-02   6.2517E-02   6.1549E+05  0.1834
   6.2517E-02   6.3096E-02   4.6958E+05  0.2095
   6.3096E-02   6.3680E-02   4.7548E+05  0.1942
   6.3680E-02   6.4269E-02   7.6388E+05  0.1706
   6.4269E-02   6.4863E-02   3.5117E+05  0.2175
   6.4863E-02   6.5464E-02   4.0427E+05  0.2077
   6.5464E-02   6.6069E-02   7.8311E+05  0.1729
   6.6069E-02   6.6681E-02   5.1808E+05  0.1922
   6.6681E-02   6.7298E-02   4.3112E+05  0.2156
   6.7298E-02   6.7920E-02   5.4601E+05  0.1938
   6.7920E-02   6.8549E-02   5.8155E+05  0.1943
   6.8549E-02   6.9183E-02   4.4104E+05  0.2093
   6.9183E-02   6.9823E-02   7.4269E+05  0.1752
   6.9823E-02   7.0469E-02   4.6463E+05  0.2060
   7.0469E-02   7.1121E-02   4.8427E+05  0.1897
   7.1121E-02   7.1779E-02   5.0231E+05  0.1967
   7.1779E-02   7.2444E-02   5.4212E+05  0.2094
   7.2444E-02   7.3114E-02   5.7126E+05  0.1842
   7.3114E-02   7.3790E-02   6.2110E+05  0.1859
   7.3790E-02   7.4473E-02   6.4833E+05  0.1778
   7.4473E-02   7.5162E-02   6.7010E+05  0.1717
   7.5162E-02   7.5858E-02   4.1598E+05  0.2179
   7.5858E-02   7.6560E-02   4.8890E+05  0.2066
   7.6560E-02   7.7268E-02   4.8639E+05  0.2082
   7.7268E-02   7.7983E-02   3.4787E+05  0.2404
   7.7983E-02   7.8705E-02   4.3536E+05  0.2268
   7.8705E-02   7.9433E-02   6.6155E+05  0.1760
   7.9433E-02   8.0168E-02   6.1926E+05  0.1891
   8.0168E-02   8.0910E-02   5.7574E+05  0.1943
   8.0910E-02   8.1658E-02   3.9384E+05  0.2217
   8.1658E-02   8.2414E-02   6.1397E+05  0.1938
   8.2414E-02   8.3176E-02   5.8937E+05  0.1940
   8.3176E-02   8.3946E-02   6.1873E+05  0.1787
   8.3946E-02   8.4723E-02   5.5229E+05  0.1863
   8.4723E-02   8.5507E-02   6.1189E+05  0.1698
   8.5507E-02   8.6298E-02   7.4983E+05  0.1655
   8.6298E-02   8.7096E-02   6.2371E+05  0.1790
   8.7096E-02   8.7902E-02   5.2281E+05  0.2145
   8.7902E-02   8.8716E-02   4.0911E+05  0.2035
   8.8716E-02   8.9536E-02   7.6885E+05  0.1572
   8.9536E-02   9.0365E-02   6.9887E+05  0.1703
   9.0365E-02   9.1201E-02   6.3344E+05  0.1763
   9.1201E-02   9.2045E-02   7.2342E+05  0.1654
   9.2045E-02   9.2897E-02   7.3798E+05  0.1668
   9.2897E-02   9.3756E-02   7.2005E+05  0.1682
   9.3756E-02   9.4624E-02   5.8694E+05  0.1890
   9.4624E-02   9.5499E-02   5.8218E+05  0.1915
   9.5499E-02   9.6383E-02   6.4744E+05  0.1853
   9.6383E-02   9.7275E-02   4.9294E+05  0.2097
   9.7275E-02   9.8175E-02   6.6762E+05  0.1683
   9.8175E-02   9.9083E-02   4.1807E+05  0.2151
   9.9083E-02   1.0000E-01   7.0097E+05  0.1725
   1.0000E-01   1.0093E-01   7.0949E+05  0.1649
   1.0093E-01   1.0186E-01   6.2223E+05  0.1895
   1.0186E-01   1.0280E-01   5.4087E+05  0.1802
   1.0280E-01   1.0375E-01   4.9611E+05  0.2104
   1.0375E-01   1.0471E-01   4.5682E+05  0.2050
   1.0471E-01   1.0568E-01   6.8158E+05  0.1721
   1.0568E-01   1.0666E-01   5.2875E+05  0.1867
   1.0666E-01   1.0765E-01   6.6214E+05  0.1719
   1.0765E-01   1.0864E-01   5.6197E+05  0.1896
   1.0864E-01   1.0965E-01   9.4248E+05  0.1514
   1.0965E-01   1.1066E-01   1.4722E+06  0.1259
   1.1066E-01   1.1169E-01   6.3767E+05  0.1664
   1.1169E-01   1.1272E-01   5.2574E+05  0.1796
   1.1272E-01   1.1376E-01   6.8630E+05  0.1713
   1.1376E-01   1.1482E-01   7.1196E+05  0.1714
   1.1482E-01   1.1588E-01   6.5515E+05  0.1805
   1.1588E-01   1.1695E-01   5.8295E+05  0.1846
   1.1695E-01   1.1803E-01   6.4587E+05  0.1907
   1.1803E-01   1.1912E-01   7.8395E+05  0.1577
   1.1912E-01   1.2023E-01   7.1330E+05  0.1703
   1.2023E-01   1.2134E-01   7.7110E+05  0.1620
   1.2134E-01   1.2246E-01   5.0120E+05  0.2051
   1.2246E-01   1.2359E-01   6.9346E+05  0.1734
   1.2359E-01   1.2474E-01   5.9640E+05  0.1829
   1.2474E-01   1.2589E-01   5.4311E+05  0.1946
   1.2589E-01   1.2706E-01   6.5696E+05  0.1748
   1.2706E-01   1.2823E-01   5.8840E+05  0.1800
   1.2823E-01   1.2942E-01   7.5419E+05  0.1672
   1.2942E-01   1.3062E-01   5.9669E+05  0.1696
   1.3062E-01   1.3183E-01   6.7057E+05  0.1738
   1.3183E-01   1.3305E-01   5.8330E+05  0.1909
   1.3305E-01   1.3428E-01   5.5332E+05  0.1900
   1.3428E-01   1.3552E-01   6.0538E+05  0.1767
   1.3552E-01   1.3677E-01   8.2511E+05  0.1569
   1.3677E-01   1.3804E-01   7.5863E+05  0.1639
   1.3804E-01   1.3932E-01   5.9886E+05  0.1894
   1.3932E-01   1.4060E-01   6.9304E+05  0.1709
   1.4060E-01   1.4191E-01   7.6822E+05  0.1576
   1.4191E-01   1.4322E-01   4.3362E+05  0.2035
   1.4322E-01   1.4454E-01   7.2726E+05  0.1632
   1.4454E-01   1.4588E-01   5.6087E+05  0.1805
   1.4588E-01   1.4723E-01   6.4769E+05  0.1824
   1.4723E-01   1.4859E-01   8.5001E+05  0.1599
   1.4859E-01   1.4997E-01   8.8497E+05  0.1599
   1.4997E-01   1.5136E-01   9.2819E+05  0.1476
   1.5136E-01   1.5276E-01   7.5370E+05  0.1597
   1.5276E-01   1.5417E-01   5.6352E+05  0.1800
   1.5417E-01   1.5560E-01   7.6446E+05  0.1659
   1.5560E-01   1.5704E-01   5.4477E+05  0.1810
   1.5704E-01   1.5849E-01   6.5263E+05  0.1777
   1.5849E-01   1.5996E-01   6.3594E+05  0.1832
   1.5996E-01   1.6144E-01   5.1693E+05  0.1971
   1.6144E-01   1.6293E-01   8.1593E+05  0.1649
   1.6293E-01   1.6444E-01   4.6042E+05  0.2031
   1.6444E-01   1.6596E-01   5.8282E+05  0.1913
   1.6596E-01   1.6749E-01   5.9846E+05  0.1751
   1.6749E-01   1.6904E-01   7.1589E+05  0.1711
   1.6904E-01   1.7061E-01   8.2083E+05  0.1612
   1.7061E-01   1.7219E-01   6.1612E+05  0.1703
   1.7219E-01   1.7378E-01   7.4748E+05  0.1653
   1.7378E-01   1.7539E-01   6.1641E+05  0.1678
   1.7539E-01   1.7701E-01   4.8798E+05  0.2016
