[ T-Track ]
    title = [t-track] in xyz mesh
     mesh =  xyz            # mesh type is xyz scoring mesh
   2.6062E-02   2.6303E-02   0.0000E+00  0.0000
   2.6303E-02   2.6546E-02   1.2476E+04  1.0000
   2.6546E-02   2.6792E-02   0.0000E+00  0.0000
   2.6792E-02   2.7040E-02   0.0000E+00  0.0000
   2.7040E-02   2.7290E-02   0.0000E+00  0.0000
   2.7290E-02   2.7542E-02   0.0000E+00  0.0000
   2.7542E-02   2.7797E-02   0.0000E+00  0.0000
   2.7797E-02   2.8054E-02   0.0000E+00  0.0000
   2.8054E-02   2.8314E-02   0.0000E+00  0.0000
   2.8314E-02   2.8576E-02   1.5983E+04  1.0000
   2.8576E-02   2.8840E-02   2.7527E+03  1.0000
   2.8840E-02   2.9107E-02   0.0000E+00  0.0000
   2.9107E-02   2.9376E-02   0.0000E+00  0.0000
   2.9376E-02   2.9648E-02   2.9874E+05  1.0000
   2.9648E-02   2.9923E-02   5.2249E+04  0.7138
   2.9923E-02   3.0200E-02   0.0000E+00  0.0000
   3.0200E-02   3.0479E-02   2.5675E+05  1.0000
   3.0479E-02   3.0761E-02   0.0000E+00  0.0000
   3.0761E-02   3.1046E-02   0.0000E+00  0.0000
   3.1046E-02   3.1333E-02   0.0000E+00  0.0000
   3.1333E-02   3.1623E-02   1.9441E+05  1.0000
   3.1623E-02   3.1915E-02   4.4158E+04  1.0000
   3.1915E-02   3.2211E-02   2.5665E+04  1.0000
   3.2211E-02   3.2509E-02   8.1160E+04  1.0000
   3.2509E-02   3.2810E-02   1.2579E+05  0.8589
   3.2810E-02   3.3113E-02   3.4635E+05  0.8746
   3.3113E-02   3.3420E-02   0.0000E+00  0.0000
   3.3420E-02   3.3729E-02   1.6546E+05  1.0000
   3.3729E-02   3.4041E-02   2.9873E+05  1.0000
   3.4041E-02   3.4356E-02   5.9849E+04  1.0000
   3.4356E-02   3.4674E-02   0.0000E+00  0.0000
   3.4674E-02   3.4995E-02   6.0007E+04  1.0000
   3.4995E-02   3.5318E-02   1.3605E+05  0.7578
   3.5318E-02   3.5645E-02   4.6368E+04  1.0000
   3.5645E-02   3.5975E-02   2.9745E+05  0.7394
   3.5975E-02   3.6308E-02   0.0000E+00  0.0000
   3.6308E-02   3.6644E-02   2.9889E+05  1.0000
   3.6644E-02   3.6983E-02   3.3387E+05  0.7491
   3.6983E-02   3.7325E-02   2.3822E+05  0.7886
   3.7325E-02   3.7670E-02   5.1531E+05  0.5874
   3.7670E-02   3.8019E-02   5.1049E+04  1.0000
   3.8019E-02   3.8371E-02   3.6095E+04  1.0000
   3.8371E-02   3.8726E-02   2.7734E+04  1.0000
   3.8726E-02   3.9084E-02   0.0000E+00  0.0000
   3.9084E-02   3.9446E-02   1.2556E+05  0.7430
   3.9446E-02   3.9811E-02   2.9153E+05  1.0000
   3.9811E-02   4.0179E-02   2.0028E+05  1.0000
   4.0179E-02   4.0551E-02   2.5581E+05  0.8725
   4.0551E-02   4.0926E-02   2.4055E+05  0.6222
   4.0926E-02   4.1305E-02   1.9118E+05  0.8215
   4.1305E-02   4.1687E-02   0.0000E+00  0.0000
   4.1687E-02   4.2073E-02   2.1636E+05  1.0000
   4.2073E-02   4.2462E-02   0.0000E+00  0.0000
   4.2462E-02   4.2855E-02   1.9009E+05  0.7883
   4.2855E-02   4.3251E-02   8.4901E+05  0.5086
   4.3251E-02   4.3652E-02   4.8171E+05  0.7339
   4.3652E-02   4.4055E-02   3.5918E+04  1.0000
   4.4055E-02   4.4463E-02   5.2816E+05  0.5340
   4.4463E-02   4.4875E-02   0.0000E+00  0.0000
   4.4875E-02   4.5290E-02   2.8391E+05  0.6440
   4.5290E-02   4.5709E-02   5.3296E+05  0.7106
   4.5709E-02   4.6132E-02   1.2048E+05  0.7590
   4.6132E-02   4.6559E-02   6.2976E+05  0.4703
   4.6559E-02   4.6989E-02   5.9321E+05  0.6272
   4.6989E-02   4.7424E-02   2.1151E+05  0.5909
   4.7424E-02   4.7863E-02   7.6111E+05  0.4854
   4.7863E-02   4.8306E-02   1.0441E+05  0.6689
   4.8306E-02   4.8753E-02   2.9793E+05  1.0000
   4.8753E-02   4.9204E-02   1.1981E+05  0.7210
   4.9204E-02   4.9659E-02   8.3694E+05  0.5202
   4.9659E-02   5.0119E-02   6.3807E+05  0.5894
   5.0119E-02   5.0582E-02   6.0043E+05  0.6671
   5.0582E-02   5.1050E-02   5.9606E+05  0.6259
   5.1050E-02   5.1523E-02   3.2295E+05  0.6356
   5.1523E-02   5.2000E-02   3.9310E+05  0.9073
   5.2000E-02   5.2481E-02   0.0000E+00  0.0000
   5.2481E-02   5.2966E-02   8.7487E+05  0.5307
   5.2966E-02   5.3456E-02   1.0489E+06  0.4900
   5.3456E-02   5.3951E-02   4.4773E+05  0.7315
   5.3951E-02   5.4450E-02   5.3776E+05  0.5937
   5.4450E-02   5.4954E-02   3.1632E+05  0.9615
   5.4954E-02   5.5463E-02   8.4369E+05  0.5399
   5.5463E-02   5.5976E-02   2.0672E+05  0.7140
   5.5976E-02   5.6494E-02   6.5160E+05  0.5373
   5.6494E-02   5.7016E-02   7.4534E+05  0.5586
   5.7016E-02   5.7544E-02   8.9358E+05  0.5455
   5.7544E-02   5.8076E-02   8.9660E+05  0.3933
   5.8076E-02   5.8614E-02   1.2225E+05  1.0000
   5.8614E-02   5.9156E-02   2.5369E+05  0.7267
   5.9156E-02   5.9704E-02   4.0083E+05  0.7776
   5.9704E-02   6.0256E-02   5.5742E+05  0.4890
   6.0256E-02   6.0814E-02   1.4993E+06  0.4113
   6.0814E-02   6.1376E-02   7.8474E+05  0.5613
   6.1376E-02   6.1944E-02   4.7367E+05  0.5812
   6.1944E-02   6.2517E-02   3.5840E+05  0.5492
   6.2517E-02   6.3096E-02   5.3926E+05  0.5915
   6.3096E-02   6.3680E-02   5.3931E+05  0.4676
   6.3680E-02   6.4269E-02   6.7150E+05  0.5447
   6.4269E-02   6.4863E-02   3.5088E+05  0.5873
   6.4863E-02   6.5464E-02   2.8802E+05  0.6206
   6.5464E-02   6.6069E-02   6.5918E+05  0.5901
   6.6069E-02   6.6681E-02   3.1461E+05  0.7566
   6.6681E-02   6.7298E-02   7.0054E+05  0.5270
   6.7298E-02   6.7920E-02   5.9611E+05  0.6084
   6.7920E-02   6.8549E-02   3.3070E+05  0.8782
   6.8549E-02   6.9183E-02   6.9450E+05  0.6424
   6.9183E-02   6.9823E-02   7.6973E+05  0.5642
   6.9823E-02   7.0469E-02   3.8241E+05  0.6203
   7.0469E-02   7.1121E-02   5.0338E+05  0.5359
   7.1121E-02   7.1779E-02   1.4427E+05  0.7070
   7.1779E-02   7.2444E-02   4.2376E+05  0.8138
   7.2444E-02   7.3114E-02   9.7829E+05  0.4258
   7.3114E-02   7.3790E-02   8.9389E+05  0.4687
   7.3790E-02   7.4473E-02   1.0104E+06  0.4751
   7.4473E-02   7.5162E-02   1.1250E+06  0.5471
   7.5162E-02   7.5858E-02   6.9169E+05  0.6240
   7.5858E-02   7.6560E-02   5.2894E+05  0.5229
   7.6560E-02   7.7268E-02   4.0270E+05  0.6843
   7.7268E-02   7.7983E-02   1.6720E+04  0.8666
   7.7983E-02   7.8705E-02   2.7289E+05  0.5214
   7.8705E-02   7.9433E-02   1.9123E+06  0.3238
   7.9433E-02   8.0168E-02   3.1948E+05  0.9432
   8.0168E-02   8.0910E-02   5.1085E+05  0.6054
   8.0910E-02   8.1658E-02   4.9690E+05  0.5199
   8.1658E-02   8.2414E-02   4.6687E+05  0.5690
   8.2414E-02   8.3176E-02   1.6035E+06  0.3574
   8.3176E-02   8.3946E-02   6.4448E+05  0.4791
   8.3946E-02   8.4723E-02   4.3413E+05  0.5421
   8.4723E-02   8.5507E-02   6.8440E+05  0.5335
   8.5507E-02   8.6298E-02   7.4734E+05  0.5338
   8.6298E-02   8.7096E-02   8.1727E+05  0.4681
   8.7096E-02   8.7902E-02   4.6929E+05  0.4882
   8.7902E-02   8.8716E-02   1.2093E+06  0.4448
   8.8716E-02   8.9536E-02   3.2452E+05  0.6289
   8.9536E-02   9.0365E-02   4.6571E+05  0.6146
   9.0365E-02   9.1201E-02   1.6123E+06  0.3363
   9.1201E-02   9.2045E-02   6.8166E+05  0.5536
   9.2045E-02   9.2897E-02   5.9446E+05  0.6085
   9.2897E-02   9.3756E-02   3.3797E+05  0.4723
   9.3756E-02   9.4624E-02   1.8995E+06  0.3663
   9.4624E-02   9.5499E-02   8.1160E+05  0.5032
   9.5499E-02   9.6383E-02   4.9976E+04  0.9033
   9.6383E-02   9.7275E-02   2.9151E+05  0.5084
   9.7275E-02   9.8175E-02   8.3854E+04  0.9778
   9.8175E-02   9.9083E-02   9.1507E+05  0.4364
   9.9083E-02   1.0000E-01   6.7249E+05  0.4842
   1.0000E-01   1.0093E-01   9.0974E+05  0.4096
   1.0093E-01   1.0186E-01   4.9137E+05  0.6800
   1.0186E-01   1.0280E-01   3.6232E+05  0.4711
   1.0280E-01   1.0375E-01   2.4759E+05  0.8275
   1.0375E-01   1.0471E-01   3.8098E+05  0.7169
   1.0471E-01   1.0568E-01   7.5182E+05  0.5796
   1.0568E-01   1.0666E-01   1.2325E+06  0.4232
   1.0666E-01   1.0765E-01   8.4044E+05  0.5330
   1.0765E-01   1.0864E-01   8.0838E+05  0.5538
   1.0864E-01   1.0965E-01   1.8211E+06  0.3674
   1.0965E-01   1.1066E-01   1.3132E+06  0.4455
   1.1066E-01   1.1169E-01   1.0389E+06  0.4655
   1.1169E-01   1.1272E-01   5.2996E+05  0.5903
   1.1272E-01   1.1376E-01   8.2664E+05  0.5490
   1.1376E-01   1.1482E-01   1.4202E+05  0.5613
   1.1482E-01   1.1588E-01   8.3760E+05  0.5030
   1.1588E-01   1.1695E-01   1.1583E+06  0.4380
   1.1695E-01   1.1803E-01   3.7827E+05  0.6687
   1.1803E-01   1.1912E-01   8.3433E+05  0.4863
   1.1912E-01   1.2023E-01   7.9122E+05  0.5362
   1.2023E-01   1.2134E-01   9.1205E+05  0.4816
   1.2134E-01   1.2246E-01   1.6246E+06  0.3600
   1.2246E-01   1.2359E-01   1.3089E+06  0.4307
   1.2359E-01   1.2474E-01   4.8373E+05  0.6901
   1.2474E-01   1.2589E-01   8.8831E+05  0.5616
   1.2589E-01   1.2706E-01   1.7700E+05  0.4874
   1.2706E-01   1.2823E-01   5.7849E+04  0.7845
   1.2823E-01   1.2942E-01   1.3095E+06  0.4201
   1.2942E-01   1.3062E-01   6.2454E+05  0.5693
   1.3062E-01   1.3183E-01   6.7216E+05  0.5065
   1.3183E-01   1.3305E-01   7.7690E+05  0.5000
   1.3305E-01   1.3428E-01   7.7940E+05  0.4908
   1.3428E-01   1.3552E-01   4.0495E+05  0.6500
   1.3552E-01   1.3677E-01   6.1989E+05  0.5610
   1.3677E-01   1.3804E-01   7.7314E+05  0.4794
   1.3804E-01   1.3932E-01   8.2554E+05  0.4935
   1.3932E-01   1.4060E-01   4.6391E+05  0.6205
   1.4060E-01   1.4191E-01   1.4302E+06  0.4246
   1.4191E-01   1.4322E-01   1.2382E+06  0.4070
   1.4322E-01   1.4454E-01   5.4616E+05  0.5323
   1.4454E-01   1.4588E-01   6.5370E+05  0.5013
   1.4588E-01   1.4723E-01   8.2074E+05  0.5288
   1.4723E-01   1.4859E-01   1.5034E+05  0.7206
   1.4859E-01   1.4997E-01   6.4373E+05  0.5710
   1.4997E-01   1.5136E-01   1.0222E+06  0.4410
   1.5136E-01   1.5276E-01   8.2782E+05  0.4754
   1.5276E-01   1.5417E-01   8.5613E+05  0.4783
   1.5417E-01   1.5560E-01   6.7397E+05  0.4165
   1.5560E-01   1.5704E-01   3.9338E+05  0.4938
   1.5704E-01   1.5849E-01   1.1013E+06  0.4384
   1.5849E-01   1.5996E-01   1.4025E+06  0.4344
   1.5996E-01   1.6144E-01   1.2364E+06  0.3976
   1.6144E-01   1.6293E-01   1.0211E+06  0.4828
   1.6293E-01   1.6444E-01   1.2044E+06  0.3770
   1.6444E-01   1.6596E-01   1.6797E+06  0.3767
   1.6596E-01   1.6749E-01   1.2017E+06  0.3945
   1.6749E-01   1.6904E-01   8.2825E+05  0.4741
   1.6904E-01   1.7061E-01   3.0857E+05  0.5834
   1.7061E-01   1.7219E-01   7.8103E+05  0.4883
   1.7219E-01   1.7378E-01   8.8372E+05  0.5394
   1.7378E-01   1.7539E-01   4.2823E+05  0.6198
   1.7539E-01   1.7701E-01   4.7187E+05  0.4984
   1.7701E-01   1.7865E-01   3.2331E+05  0.4846
   1.7865E-01   1.8030E-01   4.7367E+05  0.5939
   1.8030E-01   1.8197E-01   1.4218E+06  0.3661
   1.8197E-01   1.8365E-01   1.2591E+06  0.3967
   1.8365E-01   1.8535E-01   1.5966E+06  0.3397
   1.8535E-01   1.8707E-01   1.3091E+06  0.3818
   1.8707E-01   1.8880E-01   1.2329E+06  0.4323
   1.8880E-01   1.9055E-01   3.5091E+05  0.5993
   1.9055E-01   1.9231E-01   6.7022E+05  0.5668
   1.9231E-01   1.9409E-01   1.0673E+06  0.3609
   1.9409E-01   1.9588E-01   8.2715E+05  0.4944
   1.9588E-01   1.9770E-01   9.5241E+05  0.4054
   1.9770E-01   1.9953E-01   7.3621E+05  0.5015
   1.9953E-01   2.0137E-01   7.3529E+05  0.5982
   2.0137E-01   2.0324E-01   9.2127E+05  0.5374
   2.0324E-01   2.0512E-01   4.9383E+05  0.6250
   2.0512E-01   2.0701E-01   5.4230E+05  0.5200
   2.0701E-01   2.0893E-01   4.2534E+05  0.4711
   2.0893E-01   2.1086E-01   1.3712E+06  0.3728
   2.1086E-01   2.1281E-01   5.0499E+05  0.5300
   2.1281E-01   2.1478E-01   1.3577E+06  0.4192
   2.1478E-01   2.1677E-01   1.4474E+06  0.4325
   2.1677E-01   2.1878E-01   1.1373E+06  0.4674
   2.1878E-01   2.2080E-01   1.0506E+06  0.4811
   2.2080E-01   2.2284E-01   1.3425E+06  0.4196
   2.2284E-01   2.2491E-01   6.0777E+05  0.4195
   2.2491E-01   2.2699E-01   8.2176E+05  0.4814
   2.2699E-01   2.2909E-01   1.5077E+06  0.4059
   2.2909E-01   2.3121E-01   6.6986E+05  0.4083
   2.3121E-01   2.3335E-01   2.2865E+06  0.3084
   2.3335E-01   2.3550E-01   2.3276E+06  0.2956
   2.3550E-01   2.3768E-01   1.1856E+06  0.3588
   2.3768E-01   2.3988E-01   1.2083E+06  0.4159
   2.3988E-01   2.4210E-01   1.2555E+06  0.3538
   2.4210E-01   2.4434E-01   1.7820E+06  0.2966
   2.4434E-01   2.4660E-01   1.5886E+06  0.3554
   2.4660E-01   2.4889E-01   1.7444E+06  0.2938
   2.4889E-01   2.5119E-01   1.5781E+06  0.3821
   2.5119E-01   2.5351E-01   8.5025E+05  0.4291
   2.5351E-01   2.5586E-01   9.9715E+05  0.3993
   2.5586E-01   2.5823E-01   1.3075E+06  0.3612
   2.5823E-01   2.6062E-01   6.4030E+05  0.6238
   2.6062E-01   2.6303E-01   9.1168E+05  0.4822
   2.6303E-01   2.6546E-01   9.5054E+05  0.5103
   2.6546E-01   2.6792E-01   1.0557E+06  0.4067
   2.6792E-01   2.7040E-01   4.9711E+05  0.5061
   2.7040E-01   2.7290E-01   5.9640E+05  0.4106
   2.7290E-01   2.7542E-01   1.0875E+06  0.4043
   2.7542E-01   2.7797E-01   1.1249E+06  0.4120
   2.7797E-01   2.8054E-01   1.9613E+06  0.3172
   2.8054E-01   2.8314E-01   0.0000E+00  0.0000
   2.8314E-01   2.8576E-01   1.2096E+06  0.3595
   2.8576E-01   2.8840E-01   5.9442E+05  0.6442
   2.8840E-01   2.9107E-01   3.3825E+05  0.5746
   2.9107E-01   2.9376E-01   9.8531E+05  0.4330
   2.9376E-01   2.9648E-01   8.5831E+05  0.3332
   2.9648E-01   2.9923E-01   7.0683E+05  0.5638
   2.9923E-01   3.0200E-01   8.6205E+05  0.5796
   3.0200E-01   3.0479E-01   1.0845E+06  0.4948
   3.0479E-01   3.0761E-01   1.3574E+06  0.4154
   3.0761E-01   3.1046E-01   8.4762E+05  0.4544
   3.1046E-01   3.1333E-01   3.2580E+05  0.9371
   3.1333E-01   3.1623E-01   9.7972E+05  0.4606
   3.1623E-01   3.1915E-01   3.5146E+05  0.4969
   3.1915E-01   3.2211E-01   5.8171E+05  0.5979
   3.2211E-01   3.2509E-01   8.8643E+05  0.4209
   3.2509E-01   3.2810E-01   6.5419E+05  0.5708
   3.2810E-01   3.3113E-01   6.4304E+05  0.5694
   3.3113E-01   3.3420E-01   7.0251E+05  0.5085
   3.3420E-01   3.3729E-01   8.0558E+05  0.5610
   3.3729E-01   3.4041E-01   7.9670E+05  0.4606
   3.4041E-01   3.4356E-01   3.8357E+05  0.7002
   3.4356E-01   3.4674E-01   5.8676E+05  0.4478
   3.4674E-01   3.4995E-01   8.8637E+05  0.4555
   3.4995E-01   3.5318E-01   9.3084E+05  0.4176
   3.5318E-01   3.5645E-01   4.7232E+05  0.6868
   3.5645E-01   3.5975E-01   4.6580E+05  0.5638
   3.5975E-01   3.6308E-01   2.7598E+05  0.8220
   3.6308E-01   3.6644E-01   3.2531E+05  0.4390
   3.6644E-01   3.6983E-01   1.2578E+06  0.4039
   3.6983E-01   3.7325E-01   6.2194E+05  0.5659
   3.7325E-01   3.7670E-01   8.1913E+05  0.4892
   3.7670E-01   3.8019E-01   1.9902E+05  0.6642
   3.8019E-01   3.8371E-01   6.6135E+05  0.4752
   3.8371E-01   3.8726E-01   6.5855E+05  0.4689
   3.8726E-01   3.9084E-01   8.3622E+05  0.4278
   3.9084E-01   3.9446E-01   1.0379E+06  0.4299
   3.9446E-01   3.9811E-01   3.4438E+05  0.6081
   3.9811E-01   4.0179E-01   1.2092E+06  0.4409
   4.0179E-01   4.0551E-01   8.6277E+05  0.4720
   4.0551E-01   4.0926E-01   9.4509E+05  0.4899
   4.0926E-01   4.1305E-01   2.8795E+05  0.6271
   4.1305E-01   4.1687E-01   3.5768E+05  0.8750
   4.1687E-01   4.2073E-01   6.7852E+05  0.4357
   4.2073E-01   4.2462E-01   8.0041E+05  0.4283
   4.2462E-01   4.2855E-01   3.2914E+05  0.9154
   4.2855E-01   4.3251E-01   9.2635E+05  0.4855
   4.3251E-01   4.3652E-01   1.1171E+06  0.4205
   4.3652E-01   4.4055E-01   8.1697E+05  0.4646
   4.4055E-01   4.4463E-01   4.4346E+05  0.7080
   4.4463E-01   4.4875E-01   4.9994E+04  0.7465
   4.4875E-01   4.5290E-01   8.0411E+05  0.4159
   4.5290E-01   4.5709E-01   9.6909E+05  0.4616
   4.5709E-01   4.6132E-01   6.9659E+05  0.4323
   4.6132E-01   4.6559E-01   5.9746E+05  0.6103
   4.6559E-01   4.6989E-01   9.9654E+05  0.4422
   4.6989E-01   4.7424E-01   7.9361E+05  0.4650
   4.7424E-01   4.7863E-01   1.4144E+06  0.4291
   4.7863E-01   4.8306E-01   3.9746E+05  0.6615
   4.8306E-01   4.8753E-01   5.4137E+05  0.6310
   4.8753E-01   4.9204E-01   1.1546E+06  0.4254
   4.9204E-01   4.9659E-01   9.5664E+05  0.5218
   4.9659E-01   5.0119E-01   1.4099E+06  0.3983
   5.0119E-01   5.0582E-01   8.2893E+05  0.4530
   5.0582E-01   5.1050E-01   1.2354E+06  0.4388
   5.1050E-01   5.1523E-01   3.9666E+06  0.2082
   5.1523E-01   5.2000E-01   3.8223E+05  0.6393
   5.2000E-01   5.2481E-01   9.4020E+05  0.4992
   5.2481E-01   5.2966E-01   9.5684E+05  0.4635
   5.2966E-01   5.3456E-01   6.0929E+05  0.5772
   5.3456E-01   5.3951E-01   6.4058E+05  0.5774
   5.3951E-01   5.4450E-01   2.3671E+05  0.8556
   5.4450E-01   5.4954E-01   0.0000E+00  0.0000
   5.4954E-01   5.5463E-01   4.2284E+05  0.5804
   5.5463E-01   5.5976E-01   2.2122E+05  0.5845
   5.5976E-01   5.6494E-01   5.9379E+05  0.5356
   5.6494E-01   5.7016E-01   1.4252E+05  0.7818
   5.7016E-01   5.7544E-01   4.9977E+05  0.5605
   5.7544E-01   5.8076E-01   1.3407E+05  0.6952
   5.8076E-01   5.8614E-01   6.8394E+05  0.5452
   5.8614E-01   5.9156E-01   5.8942E+05  0.5469
   5.9156E-01   5.9704E-01   9.2213E+05  0.5042
   5.9704E-01   6.0256E-01   1.3405E+06  0.4157
   6.0256E-01   6.0814E-01   9.1875E+05  0.4643
   6.0814E-01   6.1376E-01   3.8227E+05  0.4787
   6.1376E-01   6.1944E-01   7.0657E+05  0.4907
   6.1944E-01   6.2517E-01   4.9960E+05  0.4268
   6.2517E-01   6.3096E-01   2.0377E+05  0.5852
   6.3096E-01   6.3680E-01   7.7104E+05  0.5872
   6.3680E-01   6.4269E-01   6.6713E+05  0.6081
   6.4269E-01   6.4863E-01   4.0157E+05  0.8050
   6.4863E-01   6.5464E-01   0.0000E+00  0.0000
   6.5464E-01   6.6069E-01   5.0091E+05  0.5868
   6.6069E-01   6.6681E-01   5.4485E+05  0.4582
   6.6681E-01   6.7298E-01   6.1531E+05  0.5949
   6.7298E-01   6.7920E-01   4.0940E+05  0.5096
   6.7920E-01   6.8549E-01   3.4160E+04  0.7369
   6.8549E-01   6.9183E-01   4.6812E+05  0.5257
   6.9183E-01   6.9823E-01   8.1285E+05  0.5926
   6.9823E-01   7.0469E-01   6.4472E+05  0.4639
   7.0469E-01   7.1121E-01   2.4128E+05  0.7014
   7.1121E-01   7.1779E-01   3.6470E+05  0.6673
   7.1779E-01   7.2444E-01   4.6413E+05  0.6427
   7.2444E-01   7.3114E-01   5.9525E+05  0.6243
   7.3114E-01   7.3790E-01   2.2878E+05  0.6616
   7.3790E-01   7.4473E-01   3.9238E+05  0.4710
   7.4473E-01   7.5162E-01   3.6193E+05  0.8555
   7.5162E-01   7.5858E-01   3.6449E+05  0.7890
   7.5858E-01   7.6560E-01   1.4272E+05  0.5994
   7.6560E-01   7.7268E-01   1.1899E+05  1.0000
   7.7268E-01   7.7983E-01   6.6359E+05  0.4316
   7.7983E-01   7.8705E-01   4.9891E+05  0.6197
   7.8705E-01   7.9433E-01   3.8368E+05  0.6746
   7.9433E-01   8.0168E-01   1.0625E+06  0.4869
   8.0168E-01   8.0910E-01   1.9407E+05  0.7617
   8.0910E-01   8.1658E-01   3.9007E+05  0.6085
   8.1658E-01   8.2414E-01   7.3689E+05  0.5750
   8.2414E-01   8.3176E-01   6.2891E+05  0.5513
   8.3176E-01   8.3946E-01   4.5886E+05  0.6505
   8.3946E-01   8.4723E-01   9.1057E+04  0.7890
   8.4723E-01   8.5507E-01   5.9810E+05  0.5699
   8.5507E-01   8.6298E-01   9.1223E+04  0.8923
   8.6298E-01   8.7096E-01   5.6557E+05  0.5700
   8.7096E-01   8.7902E-01   3.4142E+05  0.8351
   8.7902E-01   8.8716E-01   3.2959E+05  0.9164
   8.8716E-01   8.9536E-01   5.1273E+05  0.4365
   8.9536E-01   9.0365E-01   5.2427E+05  0.6315
   9.0365E-01   9.1201E-01   3.8816E+05  0.6370
   9.1201E-01   9.2045E-01   7.4109E+05  0.5206
   9.2045E-01   9.2897E-01   3.2663E+05  0.5763
   9.2897E-01   9.3756E-01   8.9220E+05  0.4284
   9.3756E-01   9.4624E-01   7.6698E+04  0.8896
   9.4624E-01   9.5499E-01   4.4536E+05  0.6682
   9.5499E-01   9.6383E-01   2.9011E+05  0.5286
   9.6383E-01   9.7275E-01   1.1686E+05  0.6164
   9.7275E-01   9.8175E-01   3.6479E+05  0.5990
   9.8175E-01   9.9083E-01   3.6327E+05  0.6192
   9.9083E-01   1.0000E+00   5.3508E+05  0.6411
   1.0000E+00   1.0093E+00   1.1862E+04  1.0000
   1.0093E+00   1.0186E+00   2.8977E+05  0.5952
   1.0186E+00   1.0280E+00   1.4386E+05  0.5447
   1.0280E+00   1.0375E+00   5.9532E+05  0.5405
   1.0375E+00   1.0471E+00   5.2768E+04  0.7573
   1.0471E+00   1.0568E+00   5.8302E+03  1.0000
   1.0568E+00   1.0666E+00   7.0989E+05  0.5933
   1.0666E+00   1.0765E+00   2.4703E+05  0.6227
   1.0765E+00   1.0864E+00   3.1560E+05  0.6243
   1.0864E+00   1.0965E+00   6.8769E+05  0.5737
   1.0965E+00   1.1066E+00   6.9321E+05  0.5234
   1.1066E+00   1.1169E+00   4.2793E+05  0.5248
   1.1169E+00   1.1272E+00   7.8405E+05  0.5146
   1.1272E+00   1.1376E+00   4.0284E+05  0.6580
   1.1376E+00   1.1482E+00   5.7439E+05  0.5844
   1.1482E+00   1.1588E+00   5.0860E+05  0.6226
   1.1588E+00   1.1695E+00   5.7288E+05  0.5948
   1.1695E+00   1.1803E+00   1.6932E+04  1.0000
   1.1803E+00   1.1912E+00   1.5700E+05  0.8238
   1.1912E+00   1.2023E+00   1.0249E+05  0.6028
   1.2023E+00   1.2134E+00   2.2986E+05  0.7832
   1.2134E+00   1.2246E+00   4.4584E+05  0.5297
   1.2246E+00   1.2359E+00   4.7872E+05  0.5098
   1.2359E+00   1.2474E+00   3.7132E+05  0.6166
   1.2474E+00   1.2589E+00   1.6466E+04  1.0000
   1.2589E+00   1.2706E+00   7.3210E+05  0.5910
   1.2706E+00   1.2823E+00   8.7260E+05  0.4829
   1.2823E+00   1.2942E+00   8.2453E+05  0.4825
   1.2942E+00   1.3062E+00   7.7350E+05  0.4731
   1.3062E+00   1.3183E+00   2.3820E+05  0.7082
   1.3183E+00   1.3305E+00   7.9010E+05  0.5516
   1.3305E+00   1.3428E+00   1.2672E+05  0.7468
   1.3428E+00   1.3552E+00   5.4952E+04  0.7839
   1.3552E+00   1.3677E+00   3.6123E+05  0.7175
   1.3677E+00   1.3804E+00   3.5189E+04  0.9489
   1.3804E+00   1.3932E+00   3.6031E+05  0.7074
   1.3932E+00   1.4060E+00   4.6622E+05  0.5488
   1.4060E+00   1.4191E+00   1.1738E+05  0.6065
   1.4191E+00   1.4322E+00   4.6101E+05  0.4774
   1.4322E+00   1.4454E+00   1.3271E+06  0.4168
   1.4454E+00   1.4588E+00   3.4083E+05  0.6447
   1.4588E+00   1.4723E+00   5.7037E+05  0.5961
   1.4723E+00   1.4859E+00   5.3898E+05  0.4955
   1.4859E+00   1.4997E+00   4.5911E+05  0.4840
   1.4997E+00   1.5136E+00   3.1044E+05  0.5773
   1.5136E+00   1.5276E+00   1.0001E+06  0.4427
   1.5276E+00   1.5417E+00   3.7033E+05  0.7063
   1.5417E+00   1.5560E+00   9.6716E+05  0.4781
   1.5560E+00   1.5704E+00   5.6341E+05  0.5956
   1.5704E+00   1.5849E+00   4.4710E+05  0.4253
   1.5849E+00   1.5996E+00   3.0643E+05  0.7181
   1.5996E+00   1.6144E+00   1.1612E+06  0.3667
   1.6144E+00   1.6293E+00   5.4912E+05  0.5982
   1.6293E+00   1.6444E+00   3.7566E+05  0.5887
   1.6444E+00   1.6596E+00   4.4843E+05  0.4917
   1.6596E+00   1.6749E+00   4.4012E+06  0.2326
   1.6749E+00   1.6904E+00   6.0076E+06  0.1949
   1.6904E+00   1.7061E+00   8.0811E+06  0.1701
   1.7061E+00   1.7219E+00   7.9823E+06  0.1678
   1.7219E+00   1.7378E+00   7.5296E+06  0.1790
   1.7378E+00   1.7539E+00   8.2286E+06  0.1613
   1.7539E+00   1.7701E+00   9.2557E+06  0.1534
   1.7701E+00   1.7865E+00   6.4802E+06  0.1873
   1.7865E+00   1.8030E+00   7.0185E+06  0.1810
   1.8030E+00   1.8197E+00   8.6882E+06  0.1639
   1.8197E+00   1.8365E+00   6.8821E+06  0.1797
   1.8365E+00   1.8535E+00   7.1077E+06  0.1770
   1.8535E+00   1.8707E+00   6.4831E+06  0.1841
