[ T-Track ]
    title = [t-track] in xyz mesh
     mesh =  xyz            # mesh type is xyz scoring mesh
   1.2246E-02   1.2359E-02   0.0000E+00  0.0000
   1.2359E-02   1.2474E-02   0.0000E+00  0.0000
   1.2474E-02   1.2589E-02   0.0000E+00  0.0000
   1.2589E-02   1.2706E-02   0.0000E+00  0.0000
   1.2706E-02   1.2823E-02   0.0000E+00  0.0000
   1.2823E-02   1.2942E-02   0.0000E+00  0.0000
   1.2942E-02   1.3062E-02   0.0000E+00  0.0000
   1.3062E-02   1.3183E-02   0.0000E+00  0.0000
   1.3183E-02   1.3305E-02   0.0000E+00  0.0000
   1.3305E-02   1.3428E-02   0.0000E+00  0.0000
   1.3428E-02   1.3552E-02   0.0000E+00  0.0000
   1.3552E-02   1.3677E-02   0.0000E+00  0.0000
   1.3677E-02   1.3804E-02   0.0000E+00  0.0000
   1.3804E-02   1.3932E-02   0.0000E+00  0.0000
   1.3932E-02   1.4060E-02   0.0000E+00  0.0000
   1.4060E-02   1.4191E-02   0.0000E+00  0.0000
   1.4191E-02   1.4322E-02   0.0000E+00  0.0000
   1.4322E-02   1.4454E-02   0.0000E+00  0.0000
   1.4454E-02   1.4588E-02   0.0000E+00  0.0000
   1.4588E-02   1.4723E-02   0.0000E+00  0.0000
   1.4723E-02   1.4859E-02   0.0000E+00  0.0000
   1.4859E-02   1.4997E-02   0.0000E+00  0.0000
   1.4997E-02   1.5136E-02   0.0000E+00  0.0000
   1.5136E-02   1.5276E-02   1.1829E+05  1.0000
   1.5276E-02   1.5417E-02   0.0000E+00  0.0000
   1.5417E-02   1.5560E-02   0.0000E+00  0.0000
   1.5560E-02   1.5704E-02   0.0000E+00  0.0000
   1.5704E-02   1.5849E-02   0.0000E+00  0.0000
   1.5849E-02   1.5996E-02   0.0000E+00  0.0000
   1.5996E-02   1.6144E-02   0.0000E+00  0.0000
   1.6144E-02   1.6293E-02   0.0000E+00  0.0000
   1.6293E-02   1.6444E-02   0.0000E+00  0.0000
   1.6444E-02   1.6596E-02   0.0000E+00  0.0000
   1.6596E-02   1.6749E-02   0.0000E+00  0.0000
   1.6749E-02   1.6904E-02   0.0000E+00  0.0000
   1.6904E-02   1.7061E-02   0.0000E+00  0.0000
   1.7061E-02   1.7219E-02   0.0000E+00  0.0000
   1.7219E-02   1.7378E-02   0.0000E+00  0.0000
   1.7378E-02   1.7539E-02   0.0000E+00  0.0000
   1.7539E-02   1.7701E-02   0.0000E+00  0.0000
   1.7701E-02   1.7865E-02   0.0000E+00  0.0000
   1.7865E-02   1.8030E-02   0.0000E+00  0.0000
   1.8030E-02   1.8197E-02   0.0000E+00  0.0000
   1.8197E-02   1.8365E-02   0.0000E+00  0.0000
   1.8365E-02   1.8535E-02   0.0000E+00  0.0000
   1.8535E-02   1.8707E-02   0.0000E+00  0.0000
   1.8707E-02   1.8880E-02   0.0000E+00  0.0000
   1.8880E-02   1.9055E-02   0.0000E+00  0.0000
   1.9055E-02   1.9231E-02   0.0000E+00  0.0000
   1.9231E-02   1.9409E-02   0.0000E+00  0.0000
   1.9409E-02   1.9588E-02   0.0000E+00  0.0000
   1.9588E-02   1.9770E-02   0.0000E+00  0.0000
   1.9770E-02   1.9953E-02   0.0000E+00  0.0000
   1.9953E-02   2.0137E-02   0.0000E+00  0.0000
   2.0137E-02   2.0324E-02   0.0000E+00  0.0000
   2.0324E-02   2.0512E-02   0.0000E+00  0.0000
   2.0512E-02   2.0701E-02   0.0000E+00  0.0000
   2.0701E-02   2.0893E-02   0.0000E+00  0.0000
   2.0893E-02   2.1086E-02   0.0000E+00  0.0000
   2.1086E-02   2.1281E-02   0.0000E+00  0.0000
   2.1281E-02   2.1478E-02   0.0000E+00  0.0000
   2.1478E-02   2.1677E-02   0.0000E+00  0.0000
   2.1677E-02   2.1878E-02   0.0000E+00  0.0000
   2.1878E-02   2.2080E-02   0.0000E+00  0.0000
   2.2080E-02   2.2284E-02   0.0000E+00  0.0000
   2.2284E-02   2.2491E-02   0.0000E+00  0.0000
   2.2491E-02   2.2699E-02   0.0000E+00  0.0000
   2.2699E-02   2.2909E-02   0.0000E+00  0.0000
   2.2909E-02   2.3121E-02   0.0000E+00  0.0000
   2.3121E-02   2.3335E-02   0.0000E+00  0.0000
   2.3335E-02   2.3550E-02   0.0000E+00  0.0000
   2.3550E-02   2.3768E-02   0.0000E+00  0.0000
   2.3768E-02   2.3988E-02   0.0000E+00  0.0000
   2.3988E-02   2.4210E-02   0.0000E+00  0.0000
   2.4210E-02   2.4434E-02   0.0000E+00  0.0000
   2.4434E-02   2.4660E-02   0.0000E+00  0.0000
   2.4660E-02   2.4889E-02   0.0000E+00  0.0000
   2.4889E-02   2.5119E-02   0.0000E+00  0.0000
   2.5119E-02   2.5351E-02   0.0000E+00  0.0000
   2.5351E-02   2.5586E-02   0.0000E+00  0.0000
   2.5586E-02   2.5823E-02   0.0000E+00  0.0000
   2.5823E-02   2.6062E-02   0.0000E+00  0.0000
   2.6062E-02   2.6303E-02   0.0000E+00  0.0000
   2.6303E-02   2.6546E-02   0.0000E+00  0.0000
   2.6546E-02   2.6792E-02   0.0000E+00  0.0000
   2.6792E-02   2.7040E-02   0.0000E+00  0.0000
   2.7040E-02   2.7290E-02   0.0000E+00  0.0000
   2.7290E-02   2.7542E-02   0.0000E+00  0.0000
   2.7542E-02   2.7797E-02   0.0000E+00  0.0000
   2.7797E-02   2.8054E-02   0.0000E+00  0.0000
   2.8054E-02   2.8314E-02   0.0000E+00  0.0000
   2.8314E-02   2.8576E-02   0.0000E+00  0.0000
   2.8576E-02   2.8840E-02   0.0000E+00  0.0000
   2.8840E-02   2.9107E-02   0.0000E+00  0.0000
   2.9107E-02   2.9376E-02   0.0000E+00  0.0000
   2.9376E-02   2.9648E-02   0.0000E+00  0.0000
   2.9648E-02   2.9923E-02   0.0000E+00  0.0000
   2.9923E-02   3.0200E-02   0.0000E+00  0.0000
   3.0200E-02   3.0479E-02   0.0000E+00  0.0000
   3.0479E-02   3.0761E-02   0.0000E+00  0.0000
   3.0761E-02   3.1046E-02   0.0000E+00  0.0000
   3.1046E-02   3.1333E-02   0.0000E+00  0.0000
   3.1333E-02   3.1623E-02   0.0000E+00  0.0000
   3.1623E-02   3.1915E-02   0.0000E+00  0.0000
   3.1915E-02   3.2211E-02   0.0000E+00  0.0000
   3.2211E-02   3.2509E-02   0.0000E+00  0.0000
   3.2509E-02   3.2810E-02   0.0000E+00  0.0000
   3.2810E-02   3.3113E-02   0.0000E+00  0.0000
   3.3113E-02   3.3420E-02   0.0000E+00  0.0000
   3.3420E-02   3.3729E-02   2.2185E+05  1.0000
   3.3729E-02   3.4041E-02   5.9073E+05  1.0000
   3.4041E-02   3.4356E-02   0.0000E+00  0.0000
   3.4356E-02   3.4674E-02   0.0000E+00  0.0000
   3.4674E-02   3.4995E-02   0.0000E+00  0.0000
   3.4995E-02   3.5318E-02   0.0000E+00  0.0000
   3.5318E-02   3.5645E-02   0.0000E+00  0.0000
   3.5645E-02   3.5975E-02   0.0000E+00  0.0000
   3.5975E-02   3.6308E-02   0.0000E+00  0.0000
   3.6308E-02   3.6644E-02   0.0000E+00  0.0000
   3.6644E-02   3.6983E-02   2.8016E+05  1.0000
   3.6983E-02   3.7325E-02   0.0000E+00  0.0000
   3.7325E-02   3.7670E-02   0.0000E+00  0.0000
   3.7670E-02   3.8019E-02   0.0000E+00  0.0000
   3.8019E-02   3.8371E-02   1.5306E+05  1.0000
   3.8371E-02   3.8726E-02   0.0000E+00  0.0000
   3.8726E-02   3.9084E-02   0.0000E+00  0.0000
   3.9084E-02   3.9446E-02   0.0000E+00  0.0000
   3.9446E-02   3.9811E-02   0.0000E+00  0.0000
   3.9811E-02   4.0179E-02   0.0000E+00  0.0000
   4.0179E-02   4.0551E-02   5.5809E+04  1.0000
   4.0551E-02   4.0926E-02   0.0000E+00  0.0000
   4.0926E-02   4.1305E-02   0.0000E+00  0.0000
   4.1305E-02   4.1687E-02   0.0000E+00  0.0000
   4.1687E-02   4.2073E-02   2.5252E+05  1.0000
   4.2073E-02   4.2462E-02   0.0000E+00  0.0000
   4.2462E-02   4.2855E-02   6.4678E+05  1.0000
   4.2855E-02   4.3251E-02   0.0000E+00  0.0000
   4.3251E-02   4.3652E-02   1.2034E+06  1.0000
   4.3652E-02   4.4055E-02   0.0000E+00  0.0000
   4.4055E-02   4.4463E-02   0.0000E+00  0.0000
   4.4463E-02   4.4875E-02   1.8620E+06  0.7072
   4.4875E-02   4.5290E-02   0.0000E+00  0.0000
   4.5290E-02   4.5709E-02   0.0000E+00  0.0000
   4.5709E-02   4.6132E-02   1.6538E+05  1.0000
   4.6132E-02   4.6559E-02   0.0000E+00  0.0000
   4.6559E-02   4.6989E-02   0.0000E+00  0.0000
   4.6989E-02   4.7424E-02   0.0000E+00  0.0000
   4.7424E-02   4.7863E-02   0.0000E+00  0.0000
   4.7863E-02   4.8306E-02   0.0000E+00  0.0000
   4.8306E-02   4.8753E-02   0.0000E+00  0.0000
   4.8753E-02   4.9204E-02   3.4485E+06  0.8469
   4.9204E-02   4.9659E-02   1.6833E+05  1.0000
   4.9659E-02   5.0119E-02   1.0130E+05  1.0000
   5.0119E-02   5.0582E-02   0.0000E+00  0.0000
   5.0582E-02   5.1050E-02   0.0000E+00  0.0000
   5.1050E-02   5.1523E-02   0.0000E+00  0.0000
   5.1523E-02   5.2000E-02   2.3012E+05  1.0000
   5.2000E-02   5.2481E-02   5.5436E+05  1.0000
   5.2481E-02   5.2966E-02   0.0000E+00  0.0000
   5.2966E-02   5.3456E-02   8.1213E+05  1.0000
   5.3456E-02   5.3951E-02   7.1592E+05  0.9117
   5.3951E-02   5.4450E-02   1.0748E+06  1.0000
   5.4450E-02   5.4954E-02   0.0000E+00  0.0000
   5.4954E-02   5.5463E-02   1.9534E+05  1.0000
   5.5463E-02   5.5976E-02   2.8891E+05  1.0000
   5.5976E-02   5.6494E-02   1.3801E+05  1.0000
   5.6494E-02   5.7016E-02   9.2963E+05  0.7652
   5.7016E-02   5.7544E-02   1.1676E+04  1.0000
   5.7544E-02   5.8076E-02   2.6658E+05  1.0000
   5.8076E-02   5.8614E-02   1.1003E+05  1.0000
   5.8614E-02   5.9156E-02   0.0000E+00  0.0000
   5.9156E-02   5.9704E-02   0.0000E+00  0.0000
   5.9704E-02   6.0256E-02   1.5459E+06  0.7084
   6.0256E-02   6.0814E-02   0.0000E+00  0.0000
   6.0814E-02   6.1376E-02   6.1789E+05  1.0000
   6.1376E-02   6.1944E-02   1.4577E+06  1.0000
   6.1944E-02   6.2517E-02   2.6074E+06  0.7473
   6.2517E-02   6.3096E-02   0.0000E+00  0.0000
   6.3096E-02   6.3680E-02   1.3054E+05  1.0000
   6.3680E-02   6.4269E-02   0.0000E+00  0.0000
   6.4269E-02   6.4863E-02   0.0000E+00  0.0000
   6.4863E-02   6.5464E-02   0.0000E+00  0.0000
   6.5464E-02   6.6069E-02   1.4856E+06  0.9912
   6.6069E-02   6.6681E-02   0.0000E+00  0.0000
   6.6681E-02   6.7298E-02   0.0000E+00  0.0000
   6.7298E-02   6.7920E-02   7.7307E+04  1.0000
   6.7920E-02   6.8549E-02   2.3968E+06  0.8278
   6.8549E-02   6.9183E-02   0.0000E+00  0.0000
   6.9183E-02   6.9823E-02   1.3029E+05  1.0000
   6.9823E-02   7.0469E-02   0.0000E+00  0.0000
   7.0469E-02   7.1121E-02   0.0000E+00  0.0000
   7.1121E-02   7.1779E-02   0.0000E+00  0.0000
   7.1779E-02   7.2444E-02   0.0000E+00  0.0000
   7.2444E-02   7.3114E-02   5.7227E+05  1.0000
   7.3114E-02   7.3790E-02   2.2813E+06  0.8423
   7.3790E-02   7.4473E-02   1.1024E+06  0.8854
   7.4473E-02   7.5162E-02   1.2636E+06  0.9239
   7.5162E-02   7.5858E-02   2.3482E+06  1.0000
   7.5858E-02   7.6560E-02   1.0696E+06  1.0000
   7.6560E-02   7.7268E-02   1.2717E+06  1.0000
   7.7268E-02   7.7983E-02   9.5514E+05  1.0000
   7.7983E-02   7.8705E-02   3.3484E+06  0.8063
   7.8705E-02   7.9433E-02   2.4929E+06  1.0000
   7.9433E-02   8.0168E-02   4.0011E+06  0.5812
   8.0168E-02   8.0910E-02   7.8853E+05  0.7109
   8.0910E-02   8.1658E-02   1.4086E+06  0.8299
   8.1658E-02   8.2414E-02   0.0000E+00  0.0000
   8.2414E-02   8.3176E-02   0.0000E+00  0.0000
   8.3176E-02   8.3946E-02   1.7878E+06  0.8088
   8.3946E-02   8.4723E-02   1.3444E+06  0.6161
   8.4723E-02   8.5507E-02   1.2428E+05  1.0000
   8.5507E-02   8.6298E-02   2.9403E+06  1.0000
   8.6298E-02   8.7096E-02   2.0415E+06  1.0000
   8.7096E-02   8.7902E-02   3.4067E+06  0.8948
   8.7902E-02   8.8716E-02   6.2052E+04  0.9961
   8.8716E-02   8.9536E-02   0.0000E+00  0.0000
   8.9536E-02   9.0365E-02   0.0000E+00  0.0000
   9.0365E-02   9.1201E-02   2.3860E+06  1.0000
   9.1201E-02   9.2045E-02   0.0000E+00  0.0000
   9.2045E-02   9.2897E-02   1.1114E+06  1.0000
   9.2897E-02   9.3756E-02   9.8124E+05  1.0000
   9.3756E-02   9.4624E-02   6.6924E+05  1.0000
   9.4624E-02   9.5499E-02   3.1904E+06  1.0000
   9.5499E-02   9.6383E-02   1.6259E+06  0.7468
   9.6383E-02   9.7275E-02   0.0000E+00  0.0000
   9.7275E-02   9.8175E-02   2.0552E+05  1.0000
   9.8175E-02   9.9083E-02   6.5823E+05  1.0000
   9.9083E-02   1.0000E-01   3.0194E+06  1.0000
   1.0000E-01   1.0093E-01   9.9043E+05  1.0000
   1.0093E-01   1.0186E-01   5.6058E+05  1.0000
   1.0186E-01   1.0280E-01   0.0000E+00  0.0000
   1.0280E-01   1.0375E-01   0.0000E+00  0.0000
   1.0375E-01   1.0471E-01   3.8818E+06  0.7957
   1.0471E-01   1.0568E-01   0.0000E+00  0.0000
   1.0568E-01   1.0666E-01   9.1101E+04  1.0000
   1.0666E-01   1.0765E-01   2.2083E+06  1.0000
   1.0765E-01   1.0864E-01   1.7441E+05  1.0000
   1.0864E-01   1.0965E-01   1.6103E+06  0.7139
   1.0965E-01   1.1066E-01   0.0000E+00  0.0000
   1.1066E-01   1.1169E-01   1.1323E+06  1.0000
   1.1169E-01   1.1272E-01   2.8015E+06  1.0000
   1.1272E-01   1.1376E-01   1.7943E+06  0.7394
   1.1376E-01   1.1482E-01   2.3649E+06  0.7797
   1.1482E-01   1.1588E-01   0.0000E+00  0.0000
   1.1588E-01   1.1695E-01   2.4956E+06  0.7077
   1.1695E-01   1.1803E-01   3.2500E+06  0.9080
   1.1803E-01   1.1912E-01   4.5205E+04  1.0000
   1.1912E-01   1.2023E-01   3.4567E+06  1.0000
   1.2023E-01   1.2134E-01   2.2192E+06  0.8120
   1.2134E-01   1.2246E-01   0.0000E+00  0.0000
   1.2246E-01   1.2359E-01   4.7327E+06  0.7373
   1.2359E-01   1.2474E-01   0.0000E+00  0.0000
   1.2474E-01   1.2589E-01   0.0000E+00  0.0000
   1.2589E-01   1.2706E-01   5.5511E+05  0.7682
   1.2706E-01   1.2823E-01   1.5129E+06  0.5926
   1.2823E-01   1.2942E-01   0.0000E+00  0.0000
   1.2942E-01   1.3062E-01   2.8483E+05  1.0000
   1.3062E-01   1.3183E-01   3.3192E+05  1.0000
   1.3183E-01   1.3305E-01   0.0000E+00  0.0000
   1.3305E-01   1.3428E-01   1.3334E+06  1.0000
   1.3428E-01   1.3552E-01   0.0000E+00  0.0000
   1.3552E-01   1.3677E-01   0.0000E+00  0.0000
   1.3677E-01   1.3804E-01   0.0000E+00  0.0000
   1.3804E-01   1.3932E-01   2.9094E+04  1.0000
   1.3932E-01   1.4060E-01   1.5133E+05  1.0000
   1.4060E-01   1.4191E-01   0.0000E+00  0.0000
   1.4191E-01   1.4322E-01   1.8469E+05  1.0000
   1.4322E-01   1.4454E-01   8.0078E+05  0.7471
   1.4454E-01   1.4588E-01   3.4889E+05  1.0000
   1.4588E-01   1.4723E-01   4.1427E+06  0.7745
   1.4723E-01   1.4859E-01   0.0000E+00  0.0000
   1.4859E-01   1.4997E-01   2.0243E+06  1.0000
   1.4997E-01   1.5136E-01   1.6286E+06  0.9580
   1.5136E-01   1.5276E-01   1.3468E+06  1.0000
   1.5276E-01   1.5417E-01   0.0000E+00  0.0000
   1.5417E-01   1.5560E-01   3.4105E+05  0.8794
   1.5560E-01   1.5704E-01   2.0006E+05  1.0000
   1.5704E-01   1.5849E-01   4.1386E+05  1.0000
   1.5849E-01   1.5996E-01   1.6356E+06  0.9151
   1.5996E-01   1.6144E-01   2.2148E+04  1.0000
   1.6144E-01   1.6293E-01   0.0000E+00  0.0000
   1.6293E-01   1.6444E-01   2.1355E+06  1.0000
   1.6444E-01   1.6596E-01   0.0000E+00  0.0000
   1.6596E-01   1.6749E-01   0.0000E+00  0.0000
   1.6749E-01   1.6904E-01   1.6405E+04  1.0000
   1.6904E-01   1.7061E-01   0.0000E+00  0.0000
   1.7061E-01   1.7219E-01   1.8291E+06  0.9320
   1.7219E-01   1.7378E-01   0.0000E+00  0.0000
   1.7378E-01   1.7539E-01   2.7289E+06  0.7302
   1.7539E-01   1.7701E-01   2.7653E+04  1.0000
   1.7701E-01   1.7865E-01   2.6519E+05  1.0000
   1.7865E-01   1.8030E-01   1.6218E+06  1.0000
   1.8030E-01   1.8197E-01   0.0000E+00  0.0000
   1.8197E-01   1.8365E-01   0.0000E+00  0.0000
   1.8365E-01   1.8535E-01   0.0000E+00  0.0000
   1.8535E-01   1.8707E-01   5.8153E+04  1.0000
   1.8707E-01   1.8880E-01   2.8000E+06  1.0000
   1.8880E-01   1.9055E-01   4.0974E+05  1.0000
   1.9055E-01   1.9231E-01   1.5399E+06  0.8150
   1.9231E-01   1.9409E-01   2.1896E+06  1.0000
   1.9409E-01   1.9588E-01   2.9781E+06  0.6287
   1.9588E-01   1.9770E-01   3.0032E+06  0.7399
   1.9770E-01   1.9953E-01   5.3182E+05  0.7071
   1.9953E-01   2.0137E-01   9.9359E+05  1.0000
   2.0137E-01   2.0324E-01   0.0000E+00  0.0000
   2.0324E-01   2.0512E-01   1.3671E+06  1.0000
   2.0512E-01   2.0701E-01   0.0000E+00  0.0000
   2.0701E-01   2.0893E-01   0.0000E+00  0.0000
   2.0893E-01   2.1086E-01   8.9363E+05  1.0000
   2.1086E-01   2.1281E-01   2.8652E+05  1.0000
   2.1281E-01   2.1478E-01   6.4667E+05  0.7984
   2.1478E-01   2.1677E-01   2.3747E+04  1.0000
   2.1677E-01   2.1878E-01   1.9652E+05  1.0000
   2.1878E-01   2.2080E-01   2.4905E+06  0.7494
   2.2080E-01   2.2284E-01   0.0000E+00  0.0000
   2.2284E-01   2.2491E-01   4.0396E+06  0.5098
   2.2491E-01   2.2699E-01   1.4298E+06  1.0000
   2.2699E-01   2.2909E-01   1.3439E+06  0.9937
   2.2909E-01   2.3121E-01   3.0073E+06  0.7071
   2.3121E-01   2.3335E-01   1.3098E+05  0.7193
   2.3335E-01   2.3550E-01   5.5004E+05  1.0000
   2.3550E-01   2.3768E-01   3.0435E+06  0.9289
   2.3768E-01   2.3988E-01   4.7970E+06  0.5964
   2.3988E-01   2.4210E-01   1.2329E+06  0.8687
   2.4210E-01   2.4434E-01   8.4565E+05  0.7974
   2.4434E-01   2.4660E-01   1.5519E+06  0.7711
   2.4660E-01   2.4889E-01   6.5742E+05  0.7408
   2.4889E-01   2.5119E-01   0.0000E+00  0.0000
   2.5119E-01   2.5351E-01   0.0000E+00  0.0000
   2.5351E-01   2.5586E-01   2.3781E+06  1.0000
   2.5586E-01   2.5823E-01   3.6911E+06  0.8900
   2.5823E-01   2.6062E-01   2.7713E+06  0.5684
   2.6062E-01   2.6303E-01   0.0000E+00  0.0000
   2.6303E-01   2.6546E-01   1.5120E+06  0.8688
   2.6546E-01   2.6792E-01   3.7134E+05  1.0000
   2.6792E-01   2.7040E-01   0.0000E+00  0.0000
   2.7040E-01   2.7290E-01   4.0366E+06  0.7438
   2.7290E-01   2.7542E-01   3.5021E+05  1.0000
   2.7542E-01   2.7797E-01   0.0000E+00  0.0000
   2.7797E-01   2.8054E-01   0.0000E+00  0.0000
   2.8054E-01   2.8314E-01   1.4676E+05  1.0000
   2.8314E-01   2.8576E-01   0.0000E+00  0.0000
   2.8576E-01   2.8840E-01   5.3233E+06  0.7006
   2.8840E-01   2.9107E-01   0.0000E+00  0.0000
   2.9107E-01   2.9376E-01   9.7654E+05  1.0000
   2.9376E-01   2.9648E-01   3.3227E+05  1.0000
   2.9648E-01   2.9923E-01   4.0237E+05  1.0000
   2.9923E-01   3.0200E-01   1.0773E+06  0.7474
   3.0200E-01   3.0479E-01   3.1511E+06  0.9236
   3.0479E-01   3.0761E-01   3.3226E+05  1.0000
   3.0761E-01   3.1046E-01   0.0000E+00  0.0000
   3.1046E-01   3.1333E-01   1.7007E+05  1.0000
   3.1333E-01   3.1623E-01   1.1075E+06  0.5900
   3.1623E-01   3.1915E-01   2.3692E+06  0.8704
   3.1915E-01   3.2211E-01   3.2620E+06  0.6092
   3.2211E-01   3.2509E-01   0.0000E+00  0.0000
   3.2509E-01   3.2810E-01   4.1126E+05  0.7598
   3.2810E-01   3.3113E-01   0.0000E+00  0.0000
   3.3113E-01   3.3420E-01   5.7149E+06  0.5984
   3.3420E-01   3.3729E-01   5.9338E+04  1.0000
   3.3729E-01   3.4041E-01   4.9492E+06  0.6922
   3.4041E-01   3.4356E-01   0.0000E+00  0.0000
   3.4356E-01   3.4674E-01   3.7443E+06  0.7495
   3.4674E-01   3.4995E-01   7.8991E+05  1.0000
   3.4995E-01   3.5318E-01   0.0000E+00  0.0000
   3.5318E-01   3.5645E-01   2.5447E+05  0.9933
   3.5645E-01   3.5975E-01   0.0000E+00  0.0000
   3.5975E-01   3.6308E-01   0.0000E+00  0.0000
   3.6308E-01   3.6644E-01   0.0000E+00  0.0000
   3.6644E-01   3.6983E-01   2.0008E+04  1.0000
   3.6983E-01   3.7325E-01   0.0000E+00  0.0000
   3.7325E-01   3.7670E-01   0.0000E+00  0.0000
   3.7670E-01   3.8019E-01   1.8478E+04  1.0000
   3.8019E-01   3.8371E-01   0.0000E+00  0.0000
   3.8371E-01   3.8726E-01   2.2331E+05  1.0000
   3.8726E-01   3.9084E-01   5.6710E+05  1.0000
   3.9084E-01   3.9446E-01   2.0293E+06  0.8050
   3.9446E-01   3.9811E-01   0.0000E+00  0.0000
   3.9811E-01   4.0179E-01   1.9677E+06  0.5976
   4.0179E-01   4.0551E-01   1.3024E+06  1.0000
   4.0551E-01   4.0926E-01   0.0000E+00  0.0000
   4.0926E-01   4.1305E-01   0.0000E+00  0.0000
   4.1305E-01   4.1687E-01   1.2217E+06  0.7751
   4.1687E-01   4.2073E-01   7.0716E+05  1.0000
   4.2073E-01   4.2462E-01   7.2612E+05  1.0000
   4.2462E-01   4.2855E-01   0.0000E+00  0.0000
   4.2855E-01   4.3251E-01   0.0000E+00  0.0000
   4.3251E-01   4.3652E-01   1.5715E+06  0.7926
   4.3652E-01   4.4055E-01   0.0000E+00  0.0000
   4.4055E-01   4.4463E-01   5.6560E+05  1.0000
   4.4463E-01   4.4875E-01   1.8858E+06  1.0000
   4.4875E-01   4.5290E-01   1.0859E+05  1.0000
   4.5290E-01   4.5709E-01   2.1123E+06  1.0000
   4.5709E-01   4.6132E-01   0.0000E+00  0.0000
   4.6132E-01   4.6559E-01   1.3861E+05  1.0000
   4.6559E-01   4.6989E-01   2.1763E+04  1.0000
   4.6989E-01   4.7424E-01   0.0000E+00  0.0000
   4.7424E-01   4.7863E-01   0.0000E+00  0.0000
   4.7863E-01   4.8306E-01   3.3535E+05  1.0000
   4.8306E-01   4.8753E-01   7.1540E+05  1.0000
   4.8753E-01   4.9204E-01   7.5331E+04  1.0000
   4.9204E-01   4.9659E-01   7.0319E+05  1.0000
   4.9659E-01   5.0119E-01   1.9990E+06  0.5060
   5.0119E-01   5.0582E-01   1.3007E+06  1.0000
   5.0582E-01   5.1050E-01   2.6689E+06  0.7584
   5.1050E-01   5.1523E-01   2.0187E+06  0.6204
   5.1523E-01   5.2000E-01   5.8298E+05  0.8963
   5.2000E-01   5.2481E-01   0.0000E+00  0.0000
   5.2481E-01   5.2966E-01   7.0867E+05  1.0000
   5.2966E-01   5.3456E-01   0.0000E+00  0.0000
   5.3456E-01   5.3951E-01   0.0000E+00  0.0000
   5.3951E-01   5.4450E-01   8.0091E+05  1.0000
   5.4450E-01   5.4954E-01   0.0000E+00  0.0000
   5.4954E-01   5.5463E-01   0.0000E+00  0.0000
   5.5463E-01   5.5976E-01   0.0000E+00  0.0000
   5.5976E-01   5.6494E-01   0.0000E+00  0.0000
   5.6494E-01   5.7016E-01   0.0000E+00  0.0000
   5.7016E-01   5.7544E-01   0.0000E+00  0.0000
   5.7544E-01   5.8076E-01   0.0000E+00  0.0000
   5.8076E-01   5.8614E-01   1.0902E+06  1.0000
   5.8614E-01   5.9156E-01   1.3840E+06  1.0000
   5.9156E-01   5.9704E-01   0.0000E+00  0.0000
   5.9704E-01   6.0256E-01   0.0000E+00  0.0000
   6.0256E-01   6.0814E-01   3.4263E+06  0.7441
   6.0814E-01   6.1376E-01   2.8396E+05  1.0000
   6.1376E-01   6.1944E-01   0.0000E+00  0.0000
   6.1944E-01   6.2517E-01   0.0000E+00  0.0000
   6.2517E-01   6.3096E-01   4.9245E+06  0.7154
   6.3096E-01   6.3680E-01   2.0252E+06  0.7464
   6.3680E-01   6.4269E-01   1.0038E+05  1.0000
   6.4269E-01   6.4863E-01   1.6684E+06  1.0000
   6.4863E-01   6.5464E-01   1.6556E+06  1.0000
   6.5464E-01   6.6069E-01   0.0000E+00  0.0000
   6.6069E-01   6.6681E-01   0.0000E+00  0.0000
   6.6681E-01   6.7298E-01   1.6360E+06  0.7385
   6.7298E-01   6.7920E-01   5.3133E+06  0.5605
   6.7920E-01   6.8549E-01   0.0000E+00  0.0000
   6.8549E-01   6.9183E-01   1.1928E+06  0.8988
   6.9183E-01   6.9823E-01   2.3289E+06  0.9014
   6.9823E-01   7.0469E-01   2.9942E+06  1.0000
   7.0469E-01   7.1121E-01   0.0000E+00  0.0000
   7.1121E-01   7.1779E-01   0.0000E+00  0.0000
   7.1779E-01   7.2444E-01   9.1705E+05  1.0000
   7.2444E-01   7.3114E-01   0.0000E+00  0.0000
   7.3114E-01   7.3790E-01   5.4057E+05  1.0000
   7.3790E-01   7.4473E-01   1.6593E+05  1.0000
   7.4473E-01   7.5162E-01   1.1550E+06  1.0000
   7.5162E-01   7.5858E-01   0.0000E+00  0.0000
   7.5858E-01   7.6560E-01   2.5029E+05  1.0000
   7.6560E-01   7.7268E-01   2.1697E+06  0.7896
   7.7268E-01   7.7983E-01   5.6245E+05  0.7253
   7.7983E-01   7.8705E-01   2.4093E+05  1.0000
   7.8705E-01   7.9433E-01   0.0000E+00  0.0000
   7.9433E-01   8.0168E-01   0.0000E+00  0.0000
   8.0168E-01   8.0910E-01   4.0865E+05  1.0000
   8.0910E-01   8.1658E-01   0.0000E+00  0.0000
   8.1658E-01   8.2414E-01   3.7743E+05  1.0000
   8.2414E-01   8.3176E-01   5.7780E+06  0.6289
   8.3176E-01   8.3946E-01   0.0000E+00  0.0000
   8.3946E-01   8.4723E-01   1.8387E+05  1.0000
   8.4723E-01   8.5507E-01   0.0000E+00  0.0000
   8.5507E-01   8.6298E-01   0.0000E+00  0.0000
   8.6298E-01   8.7096E-01   4.0782E+06  0.7788
   8.7096E-01   8.7902E-01   0.0000E+00  0.0000
